hash_rate 0.0_avg 0.0_stddev expected_honest
0.0 4.64019132009 0.0190075687534 4.0
0.01 4.64765706989 0.0219038324087 4.0
0.02 4.64962413892 0.0198874206211 4.0
0.03 4.65793658829 0.0216256127106 4.0
0.04 4.65883399085 0.0217181050062 4.0
0.05 4.66925743609 0.0209765719083 4.0
0.06 4.67674743499 0.0192652372953 4.0
0.07 4.67969850092 0.0211981358682 4.0
0.08 4.68541207828 0.0231619125202 4.0
0.09 4.69589628874 0.019712451097 4.0
0.1 4.70118408334 0.0212216519796 4.0
0.11 4.70808240933 0.0206424492948 4.0
0.12 4.72195246544 0.0237517560765 4.0
0.13 4.72861818435 0.0267063925736 4.0
0.14 4.73487582247 0.0213166144469 4.0
0.15 4.74285122636 0.0246457716859 4.0
0.16 4.74891462051 0.0247486625551 4.0
0.17 4.7569925134 0.0241285254984 4.0
0.18 4.7633577378 0.0232161616646 4.0
0.19 4.77360102934 0.0243288553338 4.0
0.2 4.78288831469 0.0209356020586 4.0
0.21 4.79498244318 0.025205992104 4.0
0.22 4.80312490158 0.023740793676 4.0
0.23 4.81046458112 0.0261685033478 4.0
0.24 4.81732819854 0.0237861202393 4.0
0.25 4.83266392487 0.0197109935159 4.0
0.26 4.83793073718 0.0230515952513 4.0
0.27 4.85379284582 0.0249777348526 4.0
0.28 4.86988867596 0.0250669885988 4.0
0.29 4.87328861052 0.0266544063946 4.0
0.3 4.88259341721 0.0227602279119 4.0
0.31 4.90677181173 0.0219683723843 4.0
0.32 4.90792067047 0.0277935041867 4.0
0.33 4.91978750006 0.0201314849086 4.0
0.34 4.92988086275 0.0239253371782 4.0
0.35 4.94699616364 0.0251970265344 4.0
0.36 4.9646864386 0.0264473489044 4.0
0.37 4.9734513553 0.0283444448018 4.0
0.38 4.99487784777 0.0237331203512 4.0
0.39 5.00566518354 0.0264426794697 4.0
0.4 5.02258605595 0.0248849300115 4.0
0.41 5.03848661009 0.0243068512566 4.0
0.42 5.04730053273 0.0264237830089 4.0
0.43 5.07144397437 0.0272048988525 4.0
0.44 5.08441058357 0.0293010085709 4.0
0.45 5.10267214497 0.0265674053858 4.0
0.46 5.12348195944 0.0260729215484 4.0
0.47 5.14327980703 0.0289256453168 4.0
0.48 5.16151699682 0.0245948768554 4.0
0.49 5.17957784619 0.0281446296818 4.0
0.5 5.19542215262 0.0274850922071 4.0
