hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.498427926838 0.00143390831724 0.49861029653 0.00134137815223 0.498875860026 0.00153477140512 0.5
0.01 0.498570972943 0.00163012759632 0.498560125257 0.00143713152917 0.498701169901 0.00146024268624 0.5
0.02 0.498806705205 0.00134807760822 0.49878093745 0.00146666184721 0.498619530976 0.00143856651236 0.5
0.03 0.498758426981 0.00139736238483 0.498714846981 0.00137097053452 0.498723060103 0.0015854912175 0.5
0.04 0.499031815505 0.00141455714536 0.498580880546 0.00145768590728 0.498698746806 0.00162638644381 0.5
0.05 0.498749917167 0.00153473231341 0.498480965472 0.00157584485707 0.498946443611 0.00140949894738 0.5
0.06 0.498592572549 0.00122194110181 0.498592826195 0.00131538058765 0.498793189759 0.00136361778185 0.5
0.07 0.498737928108 0.00133052504363 0.498943849117 0.0015091036733 0.498900556129 0.00135458471639 0.5
0.08 0.49896138888 0.00130255475277 0.498787690158 0.00168563357274 0.499128264391 0.00164819533426 0.5
0.09 0.499067424452 0.00140675585343 0.498775439055 0.00152736664709 0.499283333753 0.00139155814859 0.5
0.1 0.499319642755 0.00122955730711 0.499018353034 0.00139224169067 0.499203022143 0.00165034430299 0.5
0.11 0.49923054192 0.00153185302171 0.498804343571 0.00152727917367 0.499226201871 0.00158134426377 0.5
0.12 0.49912357237 0.00149891643363 0.499299014376 0.00153329975849 0.499310568444 0.00149764291799 0.5
0.13 0.499353440963 0.00136707957837 0.499432946494 0.00140017287315 0.498994225963 0.00153553021241 0.5
0.14 0.499629689554 0.00156100380838 0.499353163428 0.00147001713201 0.499432250773 0.00143656413919 0.5
0.15 0.499597392866 0.00136994370755 0.499573382851 0.00135191355214 0.499431054423 0.00134297309258 0.5
0.16 0.499655764419 0.0013146040176 0.499236429914 0.0013801607117 0.499488981842 0.00159963483482 0.5
0.17 0.499560058515 0.00136823302412 0.499591915177 0.00136004383851 0.499785129455 0.00151156453776 0.5
0.18 0.499801345149 0.00126957409455 0.499841310783 0.00160488350707 0.499838126845 0.00147382384183 0.5
0.19 0.499916805549 0.00134840440638 0.500276439717 0.00135738913071 0.499992312536 0.00138848915841 0.5
0.2 0.500477584959 0.00146067413047 0.500027103031 0.00142089212585 0.500241429394 0.00148584205853 0.5
0.21 0.50019615799 0.00124552732842 0.500132260329 0.00149932666454 0.500381652118 0.00147938322372 0.5
0.22 0.50026397272 0.00144804721142 0.499997362832 0.00144784898532 0.500405638629 0.00131717787943 0.5
0.23 0.500560009688 0.00154057877069 0.500242761854 0.0014250638259 0.500468157745 0.00139185229299 0.5
0.24 0.5004312197 0.00146643476921 0.500579625089 0.00144348759399 0.500436171434 0.00137177100172 0.5
0.25 0.500589017692 0.00171092191108 0.500694324123 0.00148427309057 0.500527271366 0.00122290316038 0.5
0.26 0.500698474584 0.00152863048764 0.500569093525 0.00148381111601 0.500738790218 0.00149397244352 0.5
0.27 0.50076373611 0.00129341936528 0.500786232635 0.00129671049934 0.500658410841 0.00118500921547 0.5
0.28 0.501278464121 0.00139560575714 0.501107595039 0.00142314608566 0.501025374526 0.00139386657507 0.5
0.29 0.501178788745 0.00123482106201 0.501067828651 0.00150713342886 0.501115320591 0.00141425971785 0.5
0.3 0.50132097507 0.001395097111 0.501374299767 0.00152920208119 0.501283958835 0.00135481864204 0.5
0.31 0.501588585202 0.00139509100978 0.501414095804 0.00149899839126 0.501557216292 0.00134354198098 0.5
0.32 0.501565736079 0.00147614471745 0.501792379548 0.00146967450135 0.501519863905 0.00141884840525 0.5
0.33 0.501561222624 0.00142619948847 0.501716161231 0.00134539277398 0.501508319531 0.00152247839036 0.5
0.34 0.501857154699 0.0014179498128 0.501897889361 0.00144890742769 0.501950507133 0.00132730945758 0.5
0.35 0.501887218963 0.00151374765156 0.501916732697 0.00148310004782 0.501945142694 0.00143382783944 0.5
0.36 0.501777778418 0.00158696133035 0.501993258641 0.00139402719066 0.501791030815 0.00133734713185 0.5
0.37 0.501935976921 0.00155683153999 0.502096004281 0.00152869437625 0.502065358718 0.00149670066647 0.5
0.38 0.502153461142 0.00144057236911 0.502163342425 0.00159956989896 0.502176419454 0.00151884201829 0.5
0.39 0.502114236267 0.0013023145299 0.502175683156 0.00143417354791 0.502169087886 0.00161756171831 0.5
0.4 0.502280181633 0.00152801569055 0.501921557549 0.00138288541889 0.50224088173 0.00154333746695 0.5
0.41 0.502342198761 0.001535198633 0.501730672611 0.00177332674773 0.502201905659 0.00144411974155 0.5
0.42 0.502010952688 0.0016639258221 0.501966038206 0.00147387825389 0.502217200561 0.00180321574438 0.5
0.43 0.501763013941 0.00143927688363 0.50174650091 0.00165899616145 0.501981153486 0.00167730055455 0.5
0.44 0.501259961912 0.00175370118515 0.501598593324 0.00163589392103 0.50157320756 0.00200918197496 0.5
0.45 0.501291496639 0.00174349919997 0.501029429362 0.00201325301475 0.500922155285 0.00198450015555 0.5
0.46 0.501244500794 0.00175249941595 0.500706132709 0.00204152605492 0.501057654482 0.00204336728701 0.5
0.47 0.499996649382 0.0018989617476 0.500115089854 0.00208177921844 0.499932883371 0.00215952374915 0.5
0.48 0.500405786212 0.00189036569845 0.49927105407 0.00217107453098 0.49966802554 0.00212265953268 0.5
0.49 0.500178032205 0.00175605448225 0.498795224322 0.00213506726948 0.498724865068 0.00216438947632 0.5
0.5 0.499789205962 0.00183147728605 0.498674166972 0.00140897062664 0.498367115953 0.00139170231054 0.5
