hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01 0.00870822540604 0.000958076788779 0.00946228918422 0.00109056873123 0.00997969385847 0.00106991062314 0.01
0.02 0.0175511889206 0.00142964188616 0.0184780970629 0.00159478522284 0.0203396123602 0.00140526809907 0.02
0.03 0.0266604571915 0.00158331307414 0.0285750638041 0.00181656229993 0.0296410682735 0.00183651065656 0.03
0.04 0.0358759327941 0.0018816130657 0.0384571305158 0.00213191120377 0.0401734545001 0.00216275600758 0.04
0.05 0.0453344100101 0.0022002666732 0.0479109093144 0.00222984899202 0.0502995869349 0.00238495264808 0.05
0.06 0.0542912929247 0.00240097784405 0.0575175082824 0.00215540350391 0.0605162073708 0.00264609068667 0.06
0.07 0.0637165216761 0.00285550315336 0.0670016505649 0.00240899598153 0.0704435155716 0.00273128322954 0.07
0.08 0.0734713514527 0.00276016898513 0.0777553240904 0.00258816289278 0.0809908946285 0.00286688611703 0.08
0.09 0.0829670147892 0.00280822194159 0.0868309662589 0.00272507046051 0.0908749526831 0.00303062656547 0.09
0.1 0.0926098410637 0.00330950143803 0.0969225539321 0.00327577531836 0.101145476114 0.00282102203797 0.1
0.11 0.102533699633 0.00315045937537 0.107075897729 0.00284581996202 0.111687194797 0.00365007811314 0.11
0.12 0.112130817049 0.00358259036292 0.11727542307 0.00309938972369 0.121379954149 0.0036512169162 0.12
0.13 0.122585394873 0.00325551125754 0.127131557261 0.00402074382388 0.131650538776 0.00333717748139 0.13
0.14 0.131523871115 0.00375041026964 0.137700733256 0.00355712890313 0.142368245646 0.00403252198317 0.14
0.15 0.142680530667 0.00359702059937 0.148031987123 0.00322734202747 0.152901219179 0.00362104042447 0.15
0.16 0.152368413566 0.00333558263555 0.158776174676 0.00444663900167 0.163229482647 0.00408613447198 0.16
0.17 0.162270222339 0.00377818121333 0.168897585491 0.0042033831466 0.173283000343 0.00414036243301 0.17
0.18 0.173115634022 0.00408010715498 0.179049803094 0.00411208614849 0.184289006628 0.0045623020253 0.18
0.19 0.183878590255 0.0037868760179 0.189518993352 0.00432591187438 0.194490864382 0.0041734446257 0.19
0.2 0.194429876615 0.00408466764867 0.200392452635 0.00442888724855 0.204983294846 0.0048637835692 0.2
0.21 0.204809975446 0.00485428336079 0.21079968487 0.00372407372249 0.214976800418 0.00437937333989 0.21
0.22 0.215746168199 0.00455080752543 0.221820062075 0.00411896098486 0.226231323875 0.00433294061421 0.22
0.23 0.226164842481 0.0051910375828 0.232410591817 0.00433595849878 0.236612854361 0.00465938446552 0.23
0.24 0.238069560668 0.00495163835618 0.243195581762 0.00461550859826 0.248206169788 0.00440322482773 0.24
0.25 0.249603185723 0.00510616464177 0.255145360264 0.00479427590904 0.258464380108 0.00451544519399 0.25
0.26 0.261126468861 0.00503904798136 0.266667385526 0.00481272846495 0.270191268823 0.00475659918601 0.26
0.27 0.272432857589 0.00477659784196 0.276833789518 0.00464606213899 0.281240486006 0.00468365424331 0.27
0.28 0.283969590395 0.00512285953083 0.289150431011 0.00511611470283 0.291785898313 0.00487766312007 0.28
0.29 0.297434380583 0.00506320725161 0.300856049575 0.00574886469503 0.302963958315 0.00456411976486 0.29
0.3 0.309414887324 0.00514046823444 0.312918346364 0.00604027546337 0.315350538329 0.00504705533358 0.3
0.31 0.322796920761 0.00579476753163 0.324593984321 0.0058493141994 0.326114723713 0.00544793463279 0.31
0.32 0.334950843539 0.00692347094551 0.339755311045 0.00567402798607 0.337786493921 0.00544449768412 0.32
0.33 0.347924164556 0.00638345314419 0.350081735916 0.00521972537324 0.349665606742 0.00571512878217 0.33
0.34 0.362294492274 0.00745618361096 0.364555223114 0.00620550438797 0.362220992567 0.00561555397767 0.34
0.35 0.377277155958 0.00738251556785 0.377352766477 0.00639713272146 0.375688557992 0.00593847374733 0.35
0.36 0.392731660075 0.00699696012648 0.393257083858 0.00703608340305 0.388255632234 0.00626359908796 0.36
0.37 0.409848851912 0.00839931162573 0.407285377701 0.00687008127388 0.402927403323 0.0067763307958 0.37
0.38 0.426533764946 0.00937788845198 0.423712187391 0.00822688089979 0.416478200639 0.00720328687721 0.38
0.39 0.44473264797 0.0087982968967 0.442678015985 0.00904520883502 0.431130264616 0.00770546150924 0.39
0.4 0.465052564316 0.0103482160942 0.460469273823 0.00897876877831 0.448372995887 0.0083118427938 0.4
0.41 0.484749989725 0.0102920138734 0.479049282911 0.0111308568497 0.465587901078 0.00792275345002 0.41
0.42 0.508192233408 0.0118002525774 0.500152112538 0.0104353363483 0.484122450436 0.010052265388 0.42
0.43 0.535290739117 0.0130388569839 0.525618997786 0.012450801725 0.50701431183 0.0106267014417 0.43
0.44 0.565209112183 0.0148151074879 0.556743275492 0.0163011903831 0.531472491943 0.0131397944275 0.44
0.45 0.598620879717 0.0157041535634 0.58921036371 0.0167984567568 0.56214750227 0.0145253603164 0.45
0.46 0.635820911663 0.0202767391999 0.631908250613 0.021293943183 0.600849427844 0.0188620126266 0.46
0.47 0.685608307997 0.0261611807605 0.68645186312 0.0295341194067 0.647569317035 0.0250566447754 0.47
0.48 0.754640647471 0.0278898732894 0.754786180279 0.036013921696 0.712715369484 0.0305018464051 0.48
0.49 0.82675191133 0.0329705689491 0.860003107634 0.0498409794988 0.819871388449 0.0479036144748 0.49
0.5 0.914837797885 0.0344014489372 0.958785164625 0.0323304916077 0.930961509065 0.0457638641227 0.5
