block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
0 0.0136850064799 0.0707036598942 0.0322495796312 0.0917149361568 0.0469205425417 0.0762707407536 0.01 0.033 0.049
1 0.0188987196978 0.0723119240508 0.051680672528 0.101153882485 0.0657047285943 0.071522265522 0.01 0.033 0.049
2 0.0113298550645 0.0259657825858 0.0375790709608 0.0615745859308 0.0676712568714 0.0854098018217 0.01 0.033 0.049
3 0.00903370426243 0.0250026728549 0.0317405083534 0.0436366021849 0.0548001144598 0.0435595427368 0.01 0.033 0.049
4 0.00801636436818 0.0260184962398 0.0288784936991 0.037351880266 0.055727915965 0.0413066165827 0.01 0.033 0.049
5 0.00820818926799 0.0255222441875 0.027006670663 0.0334857307861 0.0504056004357 0.0322763847923 0.01 0.033 0.049
6 0.00653842801532 0.015876310804 0.0266402086249 0.023855085439 0.0492243456565 0.0273898805381 0.01 0.033 0.049
7 0.00610888726669 0.0118255532323 0.026622086129 0.0229494899775 0.0483673400914 0.0261411693095 0.01 0.033 0.049
8 0.00617338785532 0.011228171807 0.0283652081109 0.0203622140791 0.0478553771237 0.0253875506001 0.01 0.033 0.049
9 0.00493199272328 0.00988641455526 0.026753609911 0.0182874578743 0.0480252513853 0.0240410930451 0.01 0.033 0.049
10 0.00430728426991 0.00889744225138 0.0260510773348 0.0172639203839 0.0466496878215 0.0222576975781 0.01 0.033 0.049
11 0.00440887653153 0.00847167047189 0.0265769483119 0.0169977274364 0.0456212915209 0.0214368316768 0.01 0.033 0.049
12 0.00452067217074 0.00724633054569 0.0263165215892 0.0162046152877 0.0451633511901 0.0193073998767 0.01 0.033 0.049
13 0.00490978025986 0.00720216902947 0.0269181944942 0.0161795219657 0.0452465555885 0.0193547817956 0.01 0.033 0.049
14 0.00462814194642 0.00700528546363 0.0271223717264 0.0160174466514 0.0460227896028 0.0187763914843 0.01 0.033 0.049
15 0.00451104238492 0.00696161854666 0.0265764134349 0.0154989442638 0.0462429533667 0.0188864143244 0.01 0.033 0.049
16 0.00440366304268 0.00648297042927 0.0267273131661 0.0151281743902 0.0456542531226 0.0182168286023 0.01 0.033 0.049
17 0.0039783006073 0.00641573538035 0.0267458731352 0.0150866815261 0.0452195643365 0.017909021573 0.01 0.033 0.049
18 0.00420314146696 0.00648444933248 0.0271332281375 0.0153369635024 0.0453165947294 0.0177072862503 0.01 0.033 0.049
19 0.00418118522984 0.00634582356562 0.0272975383988 0.0144560340094 0.0452484278751 0.0176039312532 0.01 0.033 0.049
20 0.0038232458408 0.00601907941345 0.0273856225177 0.0146015036776 0.0453562971934 0.0170415856847 0.01 0.033 0.049
21 0.00375567687268 0.0059499822659 0.0270368550615 0.0139652410406 0.0450686893376 0.0161719080917 0.01 0.033 0.049
22 0.0035355122212 0.00589949441831 0.0274066364947 0.0138316252472 0.0449410421665 0.0162356238213 0.01 0.033 0.049
23 0.003451626699 0.00564427740611 0.0272901185946 0.0133686309601 0.0449833719578 0.0160125819664 0.01 0.033 0.049
24 0.00362931927786 0.00532260303807 0.0272876943044 0.0132910158308 0.0450909364079 0.0155822149454 0.01 0.033 0.049
25 0.00352354096192 0.00522644537971 0.0273710623979 0.0128719887069 0.0451206631329 0.0150110294229 0.01 0.033 0.049
26 0.00331537942062 0.00505351701295 0.0274491967846 0.0124184976926 0.0449379188679 0.0146563651565 0.01 0.033 0.049
27 0.00327631278713 0.00503104033378 0.0272167644256 0.0118447597091 0.0448899358336 0.0147054195929 0.01 0.033 0.049
28 0.00334601006797 0.00486321055567 0.0268293742225 0.011528804406 0.0451702545696 0.0153087521377 0.01 0.033 0.049
29 0.00342969279731 0.00478069025112 0.0267482495273 0.0112701674008 0.0457726589741 0.0150987438149 0.01 0.033 0.049
30 0.00356056775552 0.00470752313142 0.0266958185947 0.0110039344886 0.0462329448634 0.015084298082 0.01 0.033 0.049
31 0.00342732174753 0.00461556261943 0.0268581594113 0.0111671021159 0.0463449428208 0.0146071278116 0.01 0.033 0.049
32 0.00337739943955 0.00459279849084 0.0269990834944 0.0106786133098 0.0468681813774 0.014161766389 0.01 0.033 0.049
33 0.00346508582248 0.00445285273333 0.0267763710912 0.0102536803082 0.0471110173957 0.0141838832565 0.01 0.033 0.049
34 0.00350542746391 0.00457093135872 0.0267758528922 0.0101616553608 0.0471798513066 0.0139051990337 0.01 0.033 0.049
35 0.00360002196006 0.00446421299834 0.0267129655114 0.0101540680645 0.0470256692712 0.0136265140671 0.01 0.033 0.049
36 0.0036064929496 0.0043229085633 0.0267837922793 0.0102759802789 0.0472841830179 0.0133429712481 0.01 0.033 0.049
