block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
0 0.2455 0.245592876752 0.2495 0.219803637115 0.197666666667 0.190700754529 0.25
1 0.254 0.245278979486 0.25 0.234781222039 0.231833333333 0.230025300541 0.25
2 0.224833333333 0.220913444589 0.234166666667 0.193051159023 0.2025 0.17612140699 0.25
3 0.224 0.205768478312 0.250666666667 0.248930155309 0.233166666667 0.219854686858 0.25
4 0.261666666667 0.235602065639 0.2365 0.205989414507 0.253666666667 0.235473282278 0.25
5 0.203166666667 0.178849642003 0.2605 0.242506070943 0.218 0.199494917785 0.25
6 0.223166666667 0.195261861213 0.233666666667 0.222385800906 0.245833333333 0.236377464145 0.25
7 0.188 0.169805117054 0.191666666667 0.178083937762 0.235166666667 0.240311083112 0.25
8 0.201333333333 0.189600164088 0.2215 0.203733145179 0.2045 0.181366035654 0.25
9 0.224666666667 0.218549257097 0.257 0.235114392962 0.248833333333 0.242856324695 0.25
10 0.2075 0.184291059046 0.2205 0.200981687944 0.253333333333 0.20813991021 0.25
11 0.2175 0.184034643478 0.211166666667 0.197611501577 0.2215 0.220986362073 0.25
12 0.232833333333 0.237386873643 0.209166666667 0.214455058747 0.252 0.227904463415 0.25
13 0.2605 0.230442268017 0.209333333333 0.224354877618 0.242333333333 0.237023440004 0.25
14 0.247 0.242903501644 0.2885 0.278983223311 0.215166666667 0.195051204103 0.25
15 0.2525 0.230932589972 0.2405 0.209765146454 0.223333333333 0.20539934004 0.25
16 0.2175 0.189668936718 0.216833333333 0.227968016763 0.238666666667 0.238407680711 0.25
17 0.239833333333 0.205614188334 0.234 0.208138842549 0.227 0.183632785744 0.25
18 0.195166666667 0.187739402719 0.196666666667 0.187275791875 0.228666666667 0.249389031212 0.25
19 0.224666666667 0.217108267922 0.250166666667 0.254039531045 0.252166666667 0.198699312195 0.25
20 0.235333333333 0.23879651961 0.241666666667 0.26125232588 0.255666666667 0.260141200974 0.25
21 0.266166666667 0.234514332658 0.246333333333 0.251159311991 0.219 0.213255454535 0.25
22 0.225333333333 0.200547583714 0.252 0.213232788807 0.238166666667 0.225613915548 0.25
23 0.2365 0.200453582879 0.220666666667 0.190410667302 0.261333333333 0.280682501533 0.25
24 0.189333333333 0.195484014692 0.181666666667 0.155822192115 0.245666666667 0.1973803435 0.25
25 0.224666666667 0.202696817933 0.243 0.197374151184 0.2375 0.219435829648 0.25
26 0.2505 0.227455184841 0.218166666667 0.219584139783 0.215 0.224183704433 0.25
27 0.260166666667 0.236195481658 0.211333333333 0.173058756881 0.186166666667 0.155760767418 0.25
28 0.269 0.274266901637 0.196333333333 0.176487015575 0.223166666667 0.202208569441 0.25
29 0.204666666667 0.193635970029 0.223333333333 0.229685775693 0.2425 0.229096959095 0.25
30 0.237833333333 0.224200493111 0.240166666667 0.194209151289 0.225333333333 0.22392310188 0.25
31 0.180833333333 0.185148213902 0.230333333333 0.205269199941 0.28 0.297227933486 0.25
32 0.207833333333 0.185029352026 0.236 0.243101716252 0.272833333333 0.281342565014 0.25
33 0.236 0.225705314268 0.209333333333 0.204522750704 0.217166666667 0.190225816101 0.25
34 0.238666666667 0.20420414622 0.245333333333 0.236996014969 0.199166666667 0.178937838369 0.25
35 0.228666666667 0.232964947292 0.2535 0.247221167289 0.207833333333 0.198206612178 0.25
36 0.259833333333 0.246431137553 0.233666666667 0.222585564072 0.1925 0.180098352759 0.25
37 0.270166666667 0.254234089418 0.2335 0.187134755368 0.207166666667 0.175898566099 0.25
38 0.2325 0.229956215639 0.214333333333 0.208926090068 0.201833333333 0.176947810887 0.25
39 0.236666666667 0.208166599947 0.234166666667 0.195439319938 0.207166666667 0.171387394195 0.25
40 0.272666666667 0.290052868744 0.236 0.223292533587 0.2435 0.213136562899 0.25
41 0.2285 0.222976020136 0.258833333333 0.203339549085 0.234 0.207804929896 0.25
42 0.239833333333 0.241141901516 0.209833333333 0.200639186933 0.219666666667 0.205499121382 0.25
43 0.2285 0.232585647307 0.237166666667 0.241348698866 0.2495 0.310407035645 0.25
44 0.247166666667 0.205778400227 0.252 0.263757885611 0.2375 0.229448311778 0.25
45 0.242833333333 0.234571180858 0.253833333333 0.269452686014 0.253166666667 0.304810460232 0.25
46 0.226833333333 0.191541915923 0.242 0.227614196003 0.243833333333 0.213328841099 0.25
47 0.256833333333 0.226594289915 0.192666666667 0.195381677749 0.200666666667 0.200193239979 0.25
48 0.2095 0.203678054783 0.209333333333 0.196374359041 0.244666666667 0.206584392225 0.25
49 0.244333333333 0.212174194682 0.240166666667 0.223893513876 0.216833333333 0.239507538735 0.25
50 0.241833333333 0.204742317723 0.229833333333 0.246512282768 0.230333333333 0.172761556938 0.25
51 0.228333333333 0.251291110512 0.229333333333 0.190964220034 0.256333333333 0.230949489427 0.25
52 0.209666666667 0.210939433119 0.209 0.164475935423 0.233666666667 0.179505184079 0.25
53 0.235166666667 0.217726829358 0.265 0.257644242232 0.229833333333 0.231244159085 0.25
54 0.239833333333 0.268885508473 0.232 0.228128618693 0.221166666667 0.183134058365 0.25
55 0.198333333333 0.167705098312 0.227666666667 0.214621372033 0.236666666667 0.212890164691 0.25
56 0.290333333333 0.258748913041 0.2355 0.213224646793 0.191166666667 0.156177516521 0.25
57 0.27 0.228083805261 0.221333333333 0.182894626614 0.234 0.194106499977 0.25
58 0.237 0.289151824787 0.207666666667 0.190327495532 0.240833333333 0.196996545373 0.25
59 0.27 0.286792607994 0.243666666667 0.258013565535 0.239 0.222126340426 0.25
60 0.223 0.205423410978 0.251333333333 0.232147941336 0.189666666667 0.175178956118 0.25
61 0.246666666667 0.22803508502 0.228166666667 0.220387222356 0.230833333333 0.202105239363 0.25
62 0.224 0.191156131648 0.224333333333 0.24896920827 0.206833333333 0.205373575602 0.25
63 0.2465 0.254310560361 0.224666666667 0.185689106962 0.210333333333 0.189894415107 0.25
64 0.259666666667 0.212160578598 0.241666666667 0.228989325321 0.237833333333 0.201161281342 0.25
65 0.2 0.191775331515 0.231333333333 0.212515097503 0.240333333333 0.223534486527 0.25
66 0.234333333333 0.240368004896 0.2385 0.234753949204 0.251666666667 0.281370653133 0.25
67 0.227666666667 0.216810465102 0.2235 0.191935970226 0.241833333333 0.213691041251 0.25
68 0.222833333333 0.207386582122 0.259166666667 0.244953226828 0.2735 0.298087375334 0.25
69 0.224333333333 0.197855446672 0.204333333333 0.231871851581 0.218333333333 0.190021928559 0.25
70 0.243166666667 0.219292992744 0.194 0.180254757989 0.25 0.287411822226 0.25
71 0.216333333333 0.183907887572 0.243 0.234309624215 0.213333333333 0.197202659437 0.25
72 0.215166666667 0.239595666349 0.240833333333 0.221627502806 0.248666666667 0.20955879578 0.25
73 0.226833333333 0.222309781361 0.188166666667 0.212266800147 0.228333333333 0.190722311228 0.25
74 0.241666666667 0.228126426936 0.2485 0.25896262064 0.256 0.28114369596 0.25
75 0.209666666667 0.192875607582 0.196833333333 0.158319209896 0.214833333333 0.188560261514 0.25
76 0.227833333333 0.207083651911 0.181666666667 0.167140991714 0.230166666667 0.242655391222 0.25
77 0.196833333333 0.178632070655 0.242166666667 0.241551179302 0.224666666667 0.22331442706 0.25
78 0.232166666667 0.215873612715 0.2185 0.218808579458 0.237 0.203368576181 0.25
79 0.226 0.190326036054 0.252 0.194311891327 0.229333333333 0.227902513272 0.25
80 0.214333333333 0.185637340592 0.230333333333 0.236118849546 0.202166666667 0.188865840097 0.25
81 0.197666666667 0.225672082653 0.232666666667 0.243035434088 0.216 0.218275055836 0.25
82 0.210833333333 0.213155850651 0.220666666667 0.18931337923 0.2365 0.256446821431 0.25
