block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
30 1.85816666667 1.7208565293 2.0015 2.27337377163 2.368 2.05786793659 2.0
31 2.21983333333 1.85566653943 1.92633333333 1.87779743908 1.89766666667 1.74297003863 2.0
32 1.76583333333 1.62633086527 2.321 2.16922748666 2.06816666667 2.02291881394 2.0
33 1.90683333333 1.92139286138 2.25083333333 2.61736973039 1.95366666667 1.97531935533 2.0
34 1.89616666667 1.7666003997 2.22466666667 2.03962752591 2.241 2.07708318455 2.0
35 1.80533333333 1.69265878953 1.99216666667 2.19231163514 1.6615 1.62409409792 2.0
36 2.286 2.45854261256 2.03733333333 2.1090889555 2.1575 2.53297626321 2.0
37 1.99533333333 2.08283204636 2.05683333333 1.72625010258 1.975 1.93857980663 2.0
38 2.0325 2.23536397111 2.0185 1.90251572486 2.22033333333 2.06693758977 2.0
39 2.0845 2.08883175084 2.12616666667 2.0886056686 2.08416666667 1.8823100096 2.0
40 1.792 1.801984215 1.88866666667 2.15182465209 1.80416666667 1.47228728892 2.0
41 2.07216666667 2.07923470831 2.004 2.00405577656 2.28433333333 2.5316549484 2.0
42 2.2165 2.00547652276 2.08666666667 2.01235903578 2.1775 1.86711211203 2.0
43 1.76633333333 1.74522201708 2.13733333333 1.99897629356 2.34533333333 2.28526205645 2.0
44 1.96483333333 1.65042569424 2.279 2.45451355217 2.16216666667 1.97169675238 2.0
45 2.2425 1.96670109433 2.2205 2.23130611352 2.06233333333 1.86284969871 2.0
46 2.066 2.01675057677 2.132 2.42982473076 1.77216666667 1.62938818613 2.0
47 2.131 1.83423617163 1.892 1.80219847224 2.25066666667 1.84410610685 2.0
48 2.1125 1.9234797388 2.169 2.26029867741 1.754 1.91780418419 2.0
49 2.30066666667 2.01835730787 2.32083333333 2.22530069753 1.81966666667 1.72872846656 2.0
50 1.7645 2.096191858 1.90683333333 1.90468442268 1.99666666667 1.84029285109 2.0
51 2.14816666667 1.98101530506 1.91783333333 1.98821703348 1.92516666667 2.05845612994 2.0
52 2.117 2.01735109598 2.20583333333 2.1505456349 1.95733333333 2.52038392137 2.0
53 2.13066666667 2.17857206037 2.42666666667 2.28041175619 2.00733333333 2.01104218421 2.0
54 2.10966666667 1.80005274614 2.1355 1.83175940772 2.09833333333 2.32554354459 2.0
55 1.887 1.89593949153 1.85066666667 1.75695114711 1.75766666667 1.58667965681 2.0
56 1.65183333333 1.7383547378 2.009 1.95893029199 1.9855 1.80602641638 2.0
57 2.13866666667 2.1049688306 2.05966666667 1.9571552201 2.332 2.0708260295 2.0
58 1.7805 1.60511518278 2.0495 1.79677868389 1.95716666667 2.08066529825 2.0
59 2.33866666667 2.18283185081 1.73 1.54006132634 2.22433333333 2.41151798666 2.0
60 1.77833333333 1.90640951063 2.17366666667 2.03714694283 2.32566666667 2.85388372807 2.0
61 2.3235 2.11485761932 1.67633333333 1.8696496701 2.0845 2.19095901757 2.0
62 1.8895 1.75517909026 1.88983333333 1.82554998562 1.68683333333 1.82768872715 2.0
63 2.1085 1.90529597438 2.2845 1.75274269995 1.71166666667 1.53294107301 2.0
64 1.77683333333 1.6888324287 1.687 1.56289187086 2.07283333333 1.9853136542 2.0
65 1.91333333333 1.93098708207 1.69816666667 1.49626181421 1.96083333333 1.81191484807 2.0
66 2.3405 2.65501752976 2.20733333333 2.26979602608 2.10833333333 2.01076754278 2.0
67 2.4795 2.32308087461 2.2465 2.09805372111 2.15733333333 1.88945365413 2.0
68 2.2395 1.9515672548 1.694 2.09382494227 2.30183333333 2.075681809 2.0
69 1.83616666667 1.77019781537 1.8615 1.76699791706 2.129 2.04327300074 2.0
70 1.9565 1.93615870418 2.03616666667 1.7452173615 1.7925 1.94663010097 2.0
71 2.1275 1.88703231881 1.87566666667 1.76016637471 1.82016666667 1.71354942703 2.0
72 2.00316666667 2.17203526547 1.94016666667 1.86581840101 1.93233333333 2.03079051384 2.0
