block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
77 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
78 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
79 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
80 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
81 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
82 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
83 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
84 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
85 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
86 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
87 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
88 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
89 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
90 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
91 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
92 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
93 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
94 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
95 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
96 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
97 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
98 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
99 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
100 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
101 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
102 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
103 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
104 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
105 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
106 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
107 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
108 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
109 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
110 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
111 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
112 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
113 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
114 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
115 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
116 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
117 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
118 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
119 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
120 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
121 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
122 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
123 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
124 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
125 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
126 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
127 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
128 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
129 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
130 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
131 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
132 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
133 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
134 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
135 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
136 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
137 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
138 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
139 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
140 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
141 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
142 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
143 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
144 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
145 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
146 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
147 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
148 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
149 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
150 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
151 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
152 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
153 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
154 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
155 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
156 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
157 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
158 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
159 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
160 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
161 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
162 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
163 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
164 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
165 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
166 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
167 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
168 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
169 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
170 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
171 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
172 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
173 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
174 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
175 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
176 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
177 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
178 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
179 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
180 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
181 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
182 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
183 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
184 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
185 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
186 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
187 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
188 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
189 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
190 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
191 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
192 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
193 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
194 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
195 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
196 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
197 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
198 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
199 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
200 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
201 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
202 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
203 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
204 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
205 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
206 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
207 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
208 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
209 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
210 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
211 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
212 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
213 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
214 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
215 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
216 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
217 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
218 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
219 3.00454996937e+21 6.81348388194e+19 2.9989376369e+21 6.74086032238e+19 3.0129670697e+21 7.52254731053e+19 
