hash_rate 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.0100756448413 0.00108056035897 0.01
0.02 0.019880952381 0.00151359598729 0.02
0.03 0.0298859126984 0.00207497555874 0.03
0.04 0.0399962797619 0.00229802834176 0.04
0.05 0.0500632440476 0.00253433481949 0.05
0.06 0.0598586309524 0.00260773682902 0.06
0.07 0.0697371031746 0.00270692709073 0.07
0.08 0.0807452876984 0.00298592236383 0.08
0.09 0.0899714781746 0.00333105977114 0.09
0.1 0.100171130952 0.00351647589329 0.1
0.11 0.109840029762 0.00347201738164 0.11
0.12 0.119079861111 0.00347517147282 0.12
0.13 0.129956597222 0.00382396946284 0.13
0.14 0.140217013889 0.00357742135102 0.14
0.15 0.150358382937 0.00403319470993 0.15
0.16 0.160257936508 0.0048916652945 0.16
0.17 0.170269097222 0.0041749026557 0.17
0.18 0.179464285714 0.00454593543103 0.18
0.19 0.190434027778 0.0043407461482 0.19
0.2 0.200155009921 0.00409543133488 0.2
0.21 0.209650297619 0.00447975233585 0.21
0.22 0.220601438492 0.00426166241851 0.22
0.23 0.230034722222 0.00488566089916 0.23
0.24 0.239528769841 0.00450728574678 0.24
0.25 0.249733382937 0.00516949137891 0.25
0.26 0.259858630952 0.00481053303309 0.26
0.27 0.270551835317 0.00480469082064 0.27
0.28 0.279288194444 0.00444406728377 0.28
0.29 0.289528769841 0.00456740337688 0.29
0.3 0.300704365079 0.00519133659014 0.3
0.31 0.309325396825 0.00558473703777 0.31
0.32 0.320811011905 0.00475162361007 0.32
0.33 0.329893353175 0.00466944207431 0.33
0.34 0.339660218254 0.0054714342115 0.34
0.35 0.349711061508 0.00501716724919 0.35
0.36 0.359781746032 0.00522372536655 0.36
0.37 0.370250496032 0.00575037250384 0.37
0.38 0.380476190476 0.0053556419212 0.38
0.39 0.389468005952 0.00532134383547 0.39
0.4 0.400500992063 0.00528187986732 0.4
0.41 0.409634176587 0.00532166864644 0.41
0.42 0.41994171627 0.00590147750514 0.42
0.43 0.429877232143 0.00498269552236 0.43
0.44 0.440982142857 0.00554415838629 0.44
0.45 0.450595238095 0.00603570972 0.45
0.46 0.459445684524 0.00498294241823 0.46
0.47 0.469415922619 0.00609356514613 0.47
0.48 0.479909474206 0.00606728380736 0.48
0.49 0.490954861111 0.00556746802928 0.49
0.5 0.499680059524 0.00632183119517 0.5
