hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00524057539683 0.00083272414312 0.01
0.02 0.0106994047619 0.00136578627962 0.02
0.03 0.017459077381 0.00153902742347 0.03
0.04 0.0238194444444 0.00174641570566 0.04
0.05 0.0309002590251 0.00239160639215 0.05
0.06 0.0385391865079 0.00217488709577 0.06
0.07 0.0461619543651 0.00278531735917 0.07
0.08 0.0550160575286 0.00306377140251 0.08
0.09 0.0635863095238 0.00314966097674 0.09
0.1 0.0722619047619 0.00326369853681 0.1
0.11 0.0823797123016 0.00338538010003 0.11
0.12 0.0923879503608 0.00425460742188 0.12
0.13 0.101831597222 0.00434714787201 0.13
0.14 0.112998379824 0.00474767903504 0.14
0.15 0.123347749198 0.0044862358564 0.15
0.16 0.134696411853 0.00440487515593 0.16
0.17 0.146491270395 0.00523909211266 0.17
0.18 0.158569197402 0.00541675349751 0.18
0.19 0.16958020738 0.0056691563249 0.19
0.2 0.182672928317 0.00579135753107 0.2
0.21 0.195868802525 0.00579250497734 0.21
0.22 0.208669211729 0.00707984815027 0.22
0.23 0.220916408422 0.00588176010548 0.23
0.24 0.236094173993 0.00635586024468 0.24
0.25 0.249060019688 0.00695457930248 0.25
0.26 0.264158255674 0.00617502865007 0.26
0.27 0.279349624546 0.00646819848849 0.27
0.28 0.295215638862 0.00759009698714 0.28
0.29 0.310221344252 0.00727227259037 0.29
0.3 0.326449446094 0.00789640775844 0.3
0.31 0.343964748593 0.00757701745199 0.31
0.32 0.35997072745 0.00858051521195 0.32
0.33 0.378798402816 0.0092147444559 0.33
0.34 0.397352314513 0.00858207952716 0.34
0.35 0.415310779935 0.00826155064652 0.35
0.36 0.436222831064 0.00958556760121 0.36
0.37 0.455893141197 0.0102495815466 0.37
0.38 0.478527693845 0.0104748248161 0.38
0.39 0.500191687584 0.0111400035214 0.39
0.4 0.527209049413 0.0137420506813 0.4
0.41 0.55136149827 0.0133478603718 0.41
0.42 0.577073016683 0.0129905363662 0.42
0.43 0.609353669769 0.0143997108597 0.43
0.44 0.641899452181 0.0158026012218 0.44
0.45 0.681999812945 0.019014867137 0.45
0.46 0.721255161601 0.0193295161202 0.46
0.47 0.770544335516 0.0244475212594 0.47
0.48 0.832371825025 0.0284716698786 0.48
0.49 0.906347752687 0.0328996506841 0.49
0.5 0.971787960058 0.024742909526 0.5
