hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0998243908005 0.000783716501094 0.0999308446865 0.00084499922664 0.0998593284383 0.000758444127634 0.1
0.01 0.099984593377 0.000836171187665 0.0998904601409 0.000841220201474 0.0999331844439 0.000820895092585 0.1
0.02 0.0999903619022 0.00082306210652 0.0999001103094 0.000833780023625 0.10003871404 0.000784010480151 0.1
0.03 0.100012921178 0.000751793869179 0.0999635639808 0.000681846704776 0.0999378757715 0.000825924195 0.1
0.04 0.0999901533173 0.000834117619833 0.100120822897 0.000784628461902 0.100042090447 0.000817636043936 0.1
0.05 0.100010376151 0.000827222220139 0.100014895362 0.000731966831256 0.10009212287 0.000656977095269 0.1
0.06 0.100078803204 0.000849848653532 0.100063855808 0.000748697940485 0.100023551857 0.000744310164269 0.1
0.07 0.100026880412 0.000719461483644 0.100145556416 0.000872912359113 0.100114784201 0.000789954710461 0.1
0.08 0.100255948165 0.000751392395377 0.100128366946 0.000805355670196 0.100204087787 0.000709531508624 0.1
0.09 0.100362033125 0.000840542743771 0.100196625014 0.000796787113565 0.100102883889 0.000725382685338 0.1
0.1 0.100447274805 0.000847442267706 0.100368270524 0.000839225268118 0.100384782118 0.000830369276446 0.1
0.11 0.100452373262 0.000688512297481 0.100546539823 0.000728322526671 0.100398795284 0.000814701468537 0.1
0.12 0.100556719169 0.000765339970965 0.100504826644 0.000786277500651 0.1004834684 0.000725477412924 0.1
0.13 0.100502015845 0.00078420037028 0.100511089238 0.000725354643755 0.100608302147 0.000766017432845 0.1
0.14 0.100805852309 0.000742281081591 0.1006375734 0.000712901776859 0.100814139578 0.000782427070724 0.1
0.15 0.100887332614 0.000739340769931 0.100917132185 0.000731404901822 0.100727806966 0.000750636553461 0.1
0.16 0.100899096582 0.000606112281473 0.100863021049 0.000732685349204 0.101002789872 0.000782413053534 0.1
0.17 0.101035136861 0.000754607162875 0.100979539951 0.000795284737272 0.10101829295 0.000842212042218 0.1
0.18 0.101133842822 0.000758023708382 0.101034746982 0.000792881459723 0.101099301117 0.000769477035865 0.1
0.19 0.101307207356 0.000811363923099 0.101307399519 0.000748294430809 0.10138441805 0.000784149582519 0.1
0.2 0.101435928775 0.000718932065479 0.101425175034 0.000792686945078 0.10136226839 0.000754150283328 0.1
0.21 0.1013990199 0.000701921115227 0.101488683853 0.000730654500442 0.101514223928 0.000764916920138 0.1
0.22 0.10154119352 0.000767729497952 0.101716364433 0.000839203796833 0.101562129477 0.000784613719402 0.1
0.23 0.101737598049 0.000719132995253 0.101692866623 0.000868241195529 0.101757457462 0.000813213362707 0.1
0.24 0.101987997899 0.000781082330161 0.10197531682 0.000801657286282 0.101944364292 0.000737796084636 0.1
0.25 0.102109928665 0.000715220970261 0.102032104845 0.000658380292606 0.102119771102 0.000785264910849 0.1
0.26 0.102254750478 0.000791999732317 0.102066473293 0.00080734883979 0.102240340457 0.000801331585199 0.1
0.27 0.102313378009 0.000776529899787 0.102483822146 0.000821337461505 0.102263612603 0.000764913642223 0.1
0.28 0.102475460053 0.000826337406982 0.102507015225 0.000735852263362 0.102367267123 0.000827599964403 0.1
0.29 0.102620028972 0.000811239466614 0.102658819112 0.00077432724339 0.102565778562 0.00074546326569 0.1
0.3 0.102840946955 0.000713955511226 0.102737372579 0.000769342293674 0.102702395695 0.000689598843587 0.1
0.31 0.102892032425 0.000870117298867 0.102801073147 0.000782514369715 0.102994766178 0.000728389874913 0.1
0.32 0.10311201844 0.000784419362177 0.103025579817 0.000688313442427 0.103074755975 0.000815623735836 0.1
0.33 0.102983737124 0.000871896243282 0.103234131085 0.000824069947212 0.10308304831 0.000702119239637 0.1
0.34 0.103197873057 0.000681500289363 0.103205933094 0.000742639074035 0.103358618056 0.000818208851662 0.1
0.35 0.103372132872 0.000788344518533 0.103436529803 0.000767290981248 0.103387144823 0.000718189970005 0.1
0.36 0.103543562746 0.000816518062334 0.103428188677 0.000755925002288 0.103526322494 0.000764872004703 0.1
0.37 0.103656863822 0.000870962735445 0.103471857931 0.000805263069128 0.103648340754 0.000749649103187 0.1
0.38 0.10370478534 0.000814872213079 0.103564355362 0.000756335505252 0.103843043737 0.000852135581527 0.1
0.39 0.103700748495 0.000748399868617 0.103768988236 0.000842134622765 0.103692242238 0.000997070016018 0.1
0.4 0.103651421326 0.000899454212608 0.103604388177 0.000850717444293 0.103805047171 0.000883072122066 0.1
0.41 0.103775218375 0.000985090284218 0.103718051124 0.000827709185466 0.103696976128 0.000888936992351 0.1
0.42 0.103784451921 0.00084485470972 0.10357904798 0.000833417353695 0.103749429097 0.000919420444962 0.1
0.43 0.103594433063 0.00089612302693 0.103555438242 0.000945707877119 0.103655716262 0.0010281442632 0.1
0.44 0.1035055715 0.000902589647489 0.103664096951 0.000922476108905 0.103491632944 0.000980380305824 0.1
0.45 0.103120369398 0.0010512725929 0.103297725846 0.00110862476196 0.103277699967 0.00108747425995 0.1
0.46 0.103030289566 0.00115810120109 0.103102914419 0.00113757960965 0.102986294835 0.00111781339795 0.1
0.47 0.102122847799 0.00126101220647 0.102413665812 0.000953094424925 0.102563137214 0.00115626737247 0.1
0.48 0.101912710562 0.00109897733293 0.101888613079 0.00136722894208 0.10194669319 0.001235732979 0.1
0.49 0.100983137736 0.00127004480421 0.1008814229 0.00117024845625 0.100820839504 0.00122324775058 0.1
0.5 0.100212323913 0.000954677596832 0.10015239397 0.000945218009596 0.100253736738 0.00085478159174 0.1
