hash_rate 1.0_avg 1.0_stddev expected_honest
0.0 4.64337991529 0.0201956127472 4.0
0.01 4.61358974913 0.0212173411985 4.0
0.02 4.58794069592 0.0233102034397 4.0
0.03 4.56097812835 0.0211977428185 4.0
0.04 4.54105481655 0.0231160533869 4.0
0.05 4.51764427019 0.024901773253 4.0
0.06 4.49348907646 0.024110438066 4.0
0.07 4.47036395939 0.0223009507549 4.0
0.08 4.45329417319 0.0218634508866 4.0
0.09 4.43253615676 0.0200707199005 4.0
0.1 4.41290206099 0.0226924648769 4.0
0.11 4.39514826225 0.0213446415707 4.0
0.12 4.37913690458 0.0193551455666 4.0
0.13 4.36078093838 0.0216217704767 4.0
0.14 4.34560947063 0.0210687331408 4.0
0.15 4.33343919506 0.0223668771879 4.0
0.16 4.30885035945 0.0211914545348 4.0
0.17 4.29672994312 0.0221877317225 4.0
0.18 4.28139799818 0.0216321081982 4.0
0.19 4.26833378092 0.0252370317577 4.0
0.2 4.25784467429 0.0212874603709 4.0
0.21 4.24270647797 0.019391535858 4.0
0.22 4.23024053133 0.0218821395103 4.0
0.23 4.2156435997 0.0197660702999 4.0
0.24 4.20131939954 0.0210824120713 4.0
0.25 4.18981395736 0.019951588968 4.0
0.26 4.18426120246 0.0196045605653 4.0
0.27 4.16893413838 0.0186679148334 4.0
0.28 4.15908713844 0.0177370102283 4.0
0.29 4.14112477618 0.0200765415491 4.0
0.3 4.13461200312 0.0192858423561 4.0
0.31 4.12255785122 0.0192349269799 4.0
0.32 4.10793001918 0.0198346228539 4.0
0.33 4.09514768557 0.0200852159285 4.0
0.34 4.08706300024 0.019846428677 4.0
0.35 4.07626478011 0.0240967141923 4.0
0.36 4.05875921903 0.0197056995863 4.0
0.37 4.05061109995 0.0206792085741 4.0
0.38 4.037327584 0.0237221862875 4.0
0.39 4.02807429486 0.0222427854009 4.0
0.4 4.01221830277 0.020947678266 4.0
0.41 4.00200290595 0.020481727508 4.0
0.42 3.99465707225 0.0211692424922 4.0
0.43 3.98849933852 0.0229455040353 4.0
0.44 3.9902733625 0.0261721878916 4.0
0.45 4.00151860935 0.0304968090065 4.0
0.46 4.02030202971 0.0371661125407 4.0
0.47 4.06731229456 0.0451923413181 4.0
0.48 4.13684505589 0.0583760124947 4.0
0.49 4.25678866412 0.0805892565722 4.0
0.5 4.42895717079 0.0926714490607 4.0
