hash_rate 0.0_avg 0.0_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00957514300742 0.0010353227115 0.01
0.02 0.0193043537489 0.00149491757484 0.02
0.03 0.0290710609553 0.00159227855046 0.03
0.04 0.0388215806066 0.00177771784367 0.04
0.05 0.0487408515488 0.00234980264223 0.05
0.06 0.0587841774257 0.00227421148451 0.06
0.07 0.0688503429977 0.00246347617659 0.07
0.08 0.0779232204956 0.00281225982527 0.08
0.09 0.0877087999695 0.00322415975754 0.09
0.1 0.0982328190644 0.00318214600381 0.1
0.11 0.107734176251 0.00298917116809 0.11
0.12 0.118081807134 0.00352709175697 0.12
0.13 0.128460487503 0.00352978917017 0.13
0.14 0.138465875936 0.00376353972722 0.14
0.15 0.149037329888 0.0035058521777 0.15
0.16 0.15845317763 0.00399115318395 0.16
0.17 0.169014131937 0.00383763302468 0.17
0.18 0.179975743308 0.00395427458001 0.18
0.19 0.189954744071 0.00442676965945 0.19
0.2 0.200225838333 0.00442529389462 0.2
0.21 0.210832505835 0.0044649828973 0.21
0.22 0.221703443996 0.00413539740286 0.22
0.23 0.231978208918 0.00412338467114 0.23
0.24 0.242652455838 0.00503428511782 0.24
0.25 0.253616563947 0.00491555420744 0.25
0.26 0.265253245066 0.00392198951687 0.26
0.27 0.275847386961 0.00485640213503 0.27
0.28 0.286640341712 0.00532412412341 0.28
0.29 0.298426373212 0.00502210988532 0.29
0.3 0.309159309259 0.00570841028964 0.3
0.31 0.321137765008 0.00531262093215 0.31
0.32 0.333192325632 0.00559984572633 0.32
0.33 0.344963293722 0.00593070682351 0.33
0.34 0.357725908027 0.00579376974979 0.34
0.35 0.370766042364 0.00553762267141 0.35
0.36 0.383083429523 0.00593586267833 0.36
0.37 0.397773396949 0.00661569557564 0.37
0.38 0.412661521298 0.00747364963691 0.38
0.39 0.427145015119 0.00737929475668 0.39
0.4 0.443450170277 0.00874671933513 0.4
0.41 0.461959754993 0.0085921794659 0.41
0.42 0.479982632425 0.00887456522417 0.42
0.43 0.502762502728 0.0124383234837 0.43
0.44 0.527353276655 0.0131885054079 0.44
0.45 0.555892699536 0.0137769242006 0.45
0.46 0.59280870959 0.0181579702198 0.46
0.47 0.632594759205 0.0221145867123 0.47
0.48 0.702031229745 0.0300971681525 0.48
0.49 0.780538639513 0.0403324597424 0.49
0.5 0.880796268191 0.040756650557 0.5
