hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00261547600552 0.000381996221085 0.005
0.02 0.00548178791517 0.000677471991785 0.01
0.03 0.00853900594381 0.000878881193423 0.015
0.04 0.0118223966144 0.00101729589946 0.02
0.05 0.015507544273 0.00100425403956 0.025
0.06 0.0190267149692 0.00114980119366 0.03
0.07 0.0230540927294 0.00113277035145 0.035
0.08 0.0272126435709 0.00144877677581 0.04
0.09 0.0317533786494 0.00148184707373 0.045
0.1 0.0360575963727 0.00179360630028 0.05
0.11 0.0405245804476 0.00175799278858 0.055
0.12 0.0455915257894 0.00208888199801 0.06
0.13 0.0507680266757 0.00215018419528 0.065
0.14 0.0560666309242 0.00197225140426 0.07
0.15 0.0615148348514 0.0023046621839 0.075
0.16 0.0668827641953 0.00259400059996 0.08
0.17 0.0730479621849 0.00300098662671 0.085
0.18 0.0789682129882 0.00243855574659 0.09
0.19 0.0846468466288 0.00310158571582 0.095
0.2 0.0914650818878 0.00316751124747 0.1
0.21 0.0977985884766 0.00314684831048 0.105
0.22 0.104289467956 0.00321847785413 0.11
0.23 0.110809663941 0.00308243856645 0.115
0.24 0.117914973068 0.00333219325468 0.12
0.25 0.125430803796 0.00325556189382 0.125
0.26 0.132763333654 0.00346909911363 0.13
0.27 0.140194118549 0.00329795139652 0.135
0.28 0.14762151031 0.00424293669795 0.14
0.29 0.155482629161 0.00428118548175 0.145
0.3 0.163921067805 0.00426938712183 0.15
0.31 0.172412745193 0.00420785715152 0.155
0.32 0.180782225495 0.0038994612465 0.16
0.33 0.190496055711 0.00391294925553 0.165
0.34 0.199543831983 0.00441546486833 0.17
0.35 0.20921052883 0.00443973366052 0.175
0.36 0.218561066582 0.00481092849978 0.18
0.37 0.229506380351 0.00480675444615 0.185
0.38 0.239898601387 0.00507192459449 0.19
0.39 0.251324139615 0.00511824228295 0.195
0.4 0.265486998143 0.0054759641258 0.2
0.41 0.278865503524 0.00682128753344 0.205
0.42 0.291408031696 0.00606689417541 0.21
0.43 0.306122460746 0.00577514179813 0.215
0.44 0.321935628448 0.00719694148373 0.22
0.45 0.342912941509 0.00973998254867 0.225
0.46 0.363091889264 0.0101154020944 0.23
0.47 0.387790308854 0.0122084609011 0.235
0.48 0.417175876723 0.0130217253932 0.24
0.49 0.450705140934 0.0157923058844 0.245
0.5 0.483209926618 0.0105579920638 0.25
