block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
41 0.00384099346564 0.00395629711275 0.0258704760658 0.0096164435966 0.0437246993747 0.0123928582354 0.01 0.033 0.049
42 0.00388184130149 0.00391572699072 0.025730838233 0.00955218211731 0.0437591627015 0.0125066042287 0.01 0.033 0.049
43 0.00376595017371 0.00396956522839 0.0258777310336 0.0095097713651 0.0435613219622 0.0122189908793 0.01 0.033 0.049
44 0.00370590496433 0.00382256340564 0.025856420553 0.00938215235506 0.0439201305249 0.0123168068064 0.01 0.033 0.049
45 0.00373761415494 0.00356781507455 0.0258315510927 0.00961653660624 0.043764150214 0.0123910263677 0.01 0.033 0.049
46 0.00377741230783 0.0035065105703 0.025567365393 0.00946148810178 0.0435346146294 0.0123843637349 0.01 0.033 0.049
47 0.00374070613839 0.00342720173984 0.0256115202622 0.00952137398117 0.043857068355 0.0122083759254 0.01 0.033 0.049
48 0.00365129646222 0.00345978811737 0.0255414625159 0.00937037954913 0.0440920129451 0.0121164791474 0.01 0.033 0.049
49 0.00364226518907 0.00348060961775 0.0255024741878 0.00924649595584 0.0440159559009 0.0118856967854 0.01 0.033 0.049
50 0.00362522243817 0.00329088907894 0.0256897608772 0.00915887415804 0.0442537168138 0.0116343097486 0.01 0.033 0.049
51 0.00365314061903 0.00330287781588 0.0257739139287 0.0092733583769 0.044240666837 0.0115005211505 0.01 0.033 0.049
52 0.00356065791706 0.00330239951133 0.025727005944 0.00956129914576 0.0442384185658 0.0112943841814 0.01 0.033 0.049
53 0.00350893698582 0.0032414164989 0.0257125007014 0.00915079582124 0.0442834008881 0.0110541127332 0.01 0.033 0.049
54 0.00360175105638 0.00325590953565 0.0257281230472 0.00902589205812 0.044245144242 0.0107838336147 0.01 0.033 0.049
55 0.00357703830856 0.00328451915775 0.0257055524667 0.00911368855396 0.0440919885593 0.010737272829 0.01 0.033 0.049
56 0.00354364414441 0.00318347501091 0.0257933891078 0.00910145431729 0.0442029944147 0.0102177339063 0.01 0.033 0.049
57 0.00365982129247 0.00313262980093 0.0260088362875 0.00880563072491 0.0443300708926 0.0101018442447 0.01 0.033 0.049
58 0.00366230700931 0.00312764215007 0.0260095133274 0.0088650102164 0.0441523769634 0.0100914084269 0.01 0.033 0.049
59 0.00364234971408 0.00310695990459 0.0260078924641 0.00897963634686 0.0441820565101 0.00993193092254 0.01 0.033 0.049
60 0.00371291120816 0.00298962330404 0.0260797278649 0.00873916868818 0.0442262471607 0.00970344300139 0.01 0.033 0.049
61 0.00372899157742 0.00299124953882 0.0259984474046 0.00864862335618 0.0440625961965 0.00971127086367 0.01 0.033 0.049
62 0.0037197072115 0.00296956554994 0.0259048984365 0.00872513251773 0.0441086760017 0.00980053724754 0.01 0.033 0.049
63 0.00367674137679 0.00283777050692 0.0258640919498 0.00890054076039 0.0443070600843 0.00990447856131 0.01 0.033 0.049
64 0.00369369718148 0.00280428901619 0.0258878004976 0.00885263504465 0.0443744709274 0.00969999865249 0.01 0.033 0.049
65 0.00358323605176 0.00284547738597 0.0255746344934 0.00872928818003 0.0444617554037 0.00965809157346 0.01 0.033 0.049
66 0.00358841678803 0.00284770594626 0.0257898952278 0.0087586995536 0.0444498178278 0.0094097858972 0.01 0.033 0.049
67 0.00361751720878 0.00282124297751 0.0258409292405 0.00872324437882 0.0442631166016 0.00935037259445 0.01 0.033 0.049
68 0.003592040326 0.0027024988032 0.0260023003398 0.00875280551578 0.044442783729 0.00927671198582 0.01 0.033 0.049
69 0.00358038897746 0.00272760661182 0.0261282345615 0.00869637036535 0.0443874367569 0.00927189551185 0.01 0.033 0.049
70 0.00354243063734 0.00277547396102 0.0262114756892 0.0086310461076 0.0444712945849 0.00928600450255 0.01 0.033 0.049
71 0.00349110421793 0.00259148855768 0.0262958066468 0.00863613476901 0.0446014680575 0.00924370446743 0.01 0.033 0.049
72 0.0035077845967 0.00246155798713 0.0260842259463 0.00857908927763 0.0445128553852 0.00921377344013 0.01 0.033 0.049
73 0.00346583160223 0.00249612587346 0.0261760618328 0.00849435289251 0.0444980807709 0.00922929632405 0.01 0.033 0.049
74 0.00342011432364 0.0024638976358 0.0261704546746 0.00850775171475 0.0444993942136 0.00915910002586 0.01 0.033 0.049
75 0.00338811543247 0.00248187264891 0.0260100450667 0.00851193431118 0.0445794763271 0.00903828088137 0.01 0.033 0.049
76 0.00340953730683 0.0025399626273 0.0261220702629 0.00847816025443 0.0445221856131 0.00874560725805 0.01 0.033 0.049
77 0.00337501662029 0.00249592542575 0.0260254806274 0.00843189820655 0.0444454460425 0.00854867151458 0.01 0.033 0.049
78 0.0033270882911 0.00241130148669 0.0258066083703 0.00841638627635 0.0446247800463 0.00857071896249 0.01 0.033 0.049
79 0.00332440896178 0.00240438009908 0.025864734842 0.00837007325622 0.0448319761036 0.0086635937683 0.01 0.033 0.049
80 0.00334481224959 0.00249711085054 0.0258811523636 0.00830362080452 0.0447015328246 0.00870572815092 0.01 0.033 0.049
81 0.00339285840826 0.00251564450019 0.0256645951505 0.00832636436931 0.0447271170211 0.00870880915908 0.01 0.033 0.049
82 0.00337415668204 0.0024587407171 0.0256260468154 0.00827013136941 0.0448369280042 0.00869329633811 0.01 0.033 0.049
83 0.003294160913 0.00246686907597 0.025702090943 0.00824428098951 0.0448017224247 0.00869413012674 0.01 0.033 0.049
84 0.00327876985712 0.002450363501 0.0255778328889 0.00813013328058 0.0447318360297 0.00862034885142 0.01 0.033 0.049
85 0.00336204342954 0.00242372642212 0.025585070854 0.00819492620293 0.0446787741866 0.00864548282295 0.01 0.033 0.049
86 0.00340253875337 0.00247854632774 0.0256084625273 0.00822830721606 0.0447188264316 0.00859422374074 0.01 0.033 0.049
87 0.00343555693011 0.00246855475026 0.0256290262703 0.00821173424246 0.0447032995454 0.00858325694578 0.01 0.033 0.049
88 0.00347486585474 0.00245405263233 0.0257185012666 0.00816815083534 0.0447058457167 0.00854477896963 0.01 0.033 0.049
89 0.00348966176206 0.00248189417894 0.0257034724894 0.00798457976225 0.0447503473289 0.00866037165535 0.01 0.033 0.049
90 0.00349628537497 0.00245093227113 0.025500950232 0.0078312443009 0.0448871671143 0.00861014932186 0.01 0.033 0.049
91 0.00347597462058 0.00238137475527 0.0256147244736 0.00791051093562 0.045083847708 0.00860263402912 0.01 0.033 0.049
92 0.00343147792157 0.00238529071175 0.0256149851969 0.00779793434504 0.0450375162221 0.00862523335416 0.01 0.033 0.049
