block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
35 0.0205630645634 0.0209136175323 0.19061677507 0.0773865763488 0.440214730587 0.124831895589 0.05 0.165 0.245
36 0.0208439248709 0.0203269201109 0.191170132437 0.0755459234843 0.440352239908 0.125363838361 0.05 0.165 0.245
37 0.0202171241606 0.0205567682814 0.18875114493 0.0747827993038 0.438760363054 0.124269782248 0.05 0.165 0.245
38 0.0207052924324 0.0212396150797 0.191589819407 0.0756960381036 0.440112828974 0.122399064962 0.05 0.165 0.245
39 0.0211436095133 0.0213335071105 0.192508489046 0.073884888727 0.443236288027 0.122853722832 0.05 0.165 0.245
40 0.0206766102263 0.0204844883669 0.193216831449 0.073510315206 0.443742412735 0.121495238306 0.05 0.165 0.245
41 0.0214892256616 0.0195167170391 0.193557046531 0.0740684429823 0.44376045282 0.118689291107 0.05 0.165 0.245
42 0.0215029008811 0.0197960605132 0.19387455228 0.0756145685055 0.446655095151 0.11704436109 0.05 0.165 0.245
43 0.0205251707224 0.0197287513893 0.195620363531 0.0741603469052 0.443152081332 0.113376832526 0.05 0.165 0.245
44 0.0208804216608 0.0195901651084 0.197223768685 0.0736688590862 0.43910572515 0.110922525369 0.05 0.165 0.245
45 0.0208620760251 0.0193246514331 0.197326522987 0.073712892882 0.43653282167 0.11023397428 0.05 0.165 0.245
46 0.0209072127166 0.0203420322852 0.197901108659 0.0740892990358 0.4370260571 0.108609664662 0.05 0.165 0.245
47 0.0214155139441 0.0211738687288 0.199259994728 0.0730574015988 0.437201905834 0.109722531151 0.05 0.165 0.245
48 0.020446520204 0.0199382758701 0.199705837857 0.071504329532 0.436627533758 0.109423657651 0.05 0.165 0.245
49 0.0199791935105 0.0196317104554 0.202222026331 0.0701978633175 0.436433622096 0.105316330784 0.05 0.165 0.245
50 0.0199006972373 0.0195797689654 0.202214410929 0.0691525639603 0.43683612277 0.105050271014 0.05 0.165 0.245
51 0.0195707570854 0.020100792739 0.201895207596 0.0673362226023 0.435213550057 0.103883034778 0.05 0.165 0.245
52 0.0194347427471 0.0199284051642 0.201405184875 0.0659513196395 0.435318242214 0.102973629698 0.05 0.165 0.245
53 0.0200733614247 0.0201962018617 0.201259625277 0.0657149505959 0.438080660406 0.102744298891 0.05 0.165 0.245
54 0.0197229466229 0.0193339566258 0.20069877992 0.0655132457516 0.439398719121 0.100932961998 0.05 0.165 0.245
55 0.0197223641925 0.0193793421796 0.199805614542 0.0663326375551 0.438629033291 0.0984619005814 0.05 0.165 0.245
56 0.02009973157 0.0191026035339 0.19858900479 0.0639164941831 0.437894130256 0.101026768122 0.05 0.165 0.245
57 0.0197330565791 0.0188908710298 0.197573717619 0.0630602772713 0.439696918336 0.0974807246855 0.05 0.165 0.245
58 0.0199176809691 0.0189881434405 0.197572659606 0.0613147853775 0.440641557217 0.0972023954713 0.05 0.165 0.245
59 0.0202727623368 0.018907337918 0.198578313534 0.0621241389449 0.442323879026 0.0961825058134 0.05 0.165 0.245
60 0.0205793359851 0.0186018465043 0.196723119593 0.061364196489 0.442408620773 0.0959352407642 0.05 0.165 0.245
61 0.0203025575304 0.0191997701349 0.195544490407 0.0610225769932 0.442084182661 0.0947205648297 0.05 0.165 0.245
62 0.019847451761 0.018696016223 0.195425912404 0.0617393165244 0.442937147576 0.0935887886605 0.05 0.165 0.245
63 0.0200868040555 0.0183277403505 0.196077731636 0.0624852924902 0.442894930837 0.0933039220191 0.05 0.165 0.245
64 0.0196674508079 0.0178115870916 0.195194454082 0.0621678227412 0.442586060912 0.0921836551694 0.05 0.165 0.245
65 0.019296465487 0.0175570977587 0.194560303843 0.062660106589 0.441888956736 0.0918881235271 0.05 0.165 0.245
66 0.0191624296503 0.0172171474749 0.195199144578 0.0621955037254 0.443707820618 0.0908225183057 0.05 0.165 0.245
67 0.019816919602 0.0171104082916 0.194222031803 0.0615767302011 0.444707387143 0.0908789542652 0.05 0.165 0.245
68 0.0194350923936 0.0168426885333 0.193230428032 0.0603542325564 0.445319099293 0.0894873118543 0.05 0.165 0.245
69 0.0188220757265 0.0169993677854 0.193255884702 0.0604856804077 0.447003811026 0.0888296101799 0.05 0.165 0.245
70 0.0190266379123 0.0167539167283 0.192132335902 0.0597304478428 0.447435961205 0.0877799097596 0.05 0.165 0.245
71 0.0196887119044 0.0162015653846 0.192552401843 0.0585439435453 0.4472204811 0.0877369655866 0.05 0.165 0.245
72 0.0195503792467 0.0162765446527 0.192346516566 0.0589125570088 0.445210239407 0.0890243685679 0.05 0.165 0.245
73 0.0192488466626 0.016163679723 0.192891785947 0.0587134099809 0.44525764608 0.0896252021998 0.05 0.165 0.245
74 0.0193866008338 0.0162847655922 0.192762113861 0.0585257205793 0.446207461632 0.0888384098963 0.05 0.165 0.245
75 0.0193409672898 0.0163615559598 0.193598838556 0.0585617389871 0.446151182597 0.0898174262157 0.05 0.165 0.245
