hash_rate 0.0_avg 0.0_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.000374503968254 0.000296573477549 0.01
0.02 0.00160094246032 0.000649142164725 0.02
0.03 0.00352430555556 0.000872681128329 0.03
0.04 0.00612599206349 0.00121616322619 0.04
0.05 0.0091902281746 0.00145104070523 0.05
0.06 0.0131460813492 0.00178351652882 0.06
0.07 0.017720734127 0.00214017005474 0.07
0.08 0.0233159105642 0.00199767179293 0.08
0.09 0.0292658730159 0.0025735157654 0.09
0.1 0.035808531746 0.0034249600201 0.1
0.11 0.0430045992875 0.00284469478599 0.11
0.12 0.0504066826824 0.00345860777373 0.12
0.13 0.057750355187 0.00373126358047 0.13
0.14 0.0667170128321 0.0040911668283 0.14
0.15 0.0758678710428 0.00419972459162 0.15
0.16 0.0862103174603 0.00408029455048 0.16
0.17 0.0961908566578 0.00466085582491 0.17
0.18 0.106156476182 0.00505146671686 0.18
0.19 0.118012219889 0.00520438428322 0.19
0.2 0.128240461235 0.0046106372849 0.2
0.21 0.140751855737 0.00502115384608 0.21
0.22 0.153078003467 0.0067377307114 0.22
0.23 0.167639231269 0.00639234773737 0.23
0.24 0.180895574554 0.00634545324761 0.24
0.25 0.194440291603 0.0073287496932 0.25
0.26 0.208481338661 0.00610227392659 0.26
0.27 0.225065937167 0.00679889710191 0.27
0.28 0.239354739962 0.00737151100267 0.28
0.29 0.255294723914 0.0083062369326 0.29
0.3 0.271645085682 0.00872250514118 0.3
0.31 0.289623847622 0.00820272471942 0.31
0.32 0.307747703667 0.00960059922243 0.32
0.33 0.326094092259 0.00974232946037 0.33
0.34 0.345795332156 0.0106449244482 0.34
0.35 0.366384131041 0.0103148942328 0.35
0.36 0.386539715583 0.00904870303972 0.36
0.37 0.409054638867 0.0113239048456 0.37
0.38 0.433152201961 0.0108165173239 0.38
0.39 0.455773587248 0.0131087365745 0.39
0.4 0.483704547506 0.0126127515062 0.4
0.41 0.509517274256 0.0120211317408 0.41
0.42 0.54009475659 0.0142319009079 0.42
0.43 0.575010215678 0.0155810051705 0.43
0.44 0.609370998361 0.0192803744282 0.44
0.45 0.649372227366 0.0204903245833 0.45
0.46 0.69288281086 0.0184174673935 0.46
0.47 0.742492041267 0.0232782859545 0.47
0.48 0.797749379646 0.0254632413142 0.48
0.49 0.852178930485 0.0229895171361 0.49
0.5 0.909487166514 0.0212794744002 0.5
