hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00515500992063 0.000822436304049 0.01
0.02 0.0110367063492 0.00116422254207 0.02
0.03 0.0169704861111 0.00151496644398 0.03
0.04 0.0236966765873 0.00166310270267 0.04
0.05 0.0307614087302 0.00222923504383 0.05
0.06 0.0385081845238 0.00244100134035 0.06
0.07 0.0463777281746 0.00251259145015 0.07
0.08 0.0547705853175 0.00300196833908 0.08
0.09 0.0629724702381 0.00310142312119 0.09
0.1 0.072352346756 0.00346499458378 0.1
0.11 0.0817507821803 0.00352613244174 0.11
0.12 0.0917891974249 0.00406103714966 0.12
0.13 0.101357510806 0.00444040839219 0.13
0.14 0.112432163881 0.00390682397582 0.14
0.15 0.123881755128 0.004736014609 0.15
0.16 0.134358032488 0.00528688111266 0.16
0.17 0.145837945844 0.00516839556217 0.17
0.18 0.158879997528 0.00539333442343 0.18
0.19 0.170622089004 0.00557056043585 0.19
0.2 0.182894467129 0.0055749741923 0.2
0.21 0.195312225725 0.00597906878278 0.21
0.22 0.208283158363 0.00642011093719 0.22
0.23 0.221452420229 0.00724024720104 0.23
0.24 0.234804703074 0.00599966209611 0.24
0.25 0.250717341096 0.0070687476604 0.25
0.26 0.264438313055 0.00762704917897 0.26
0.27 0.280329691803 0.00691498547454 0.27
0.28 0.293752472415 0.00733494232941 0.28
0.29 0.31011711411 0.00703964466992 0.29
0.3 0.327096720095 0.00740048811494 0.3
0.31 0.343442618014 0.00765444137864 0.31
0.32 0.361180728643 0.00826601711005 0.32
0.33 0.378955215604 0.00764031526365 0.33
0.34 0.395829700189 0.00901453478194 0.34
0.35 0.415007723952 0.00999815184214 0.35
0.36 0.435780936739 0.00999322041782 0.36
0.37 0.454103269163 0.0114662322833 0.37
0.38 0.477373633033 0.0108224861832 0.38
0.39 0.500747271476 0.0116824273982 0.39
0.4 0.525710626249 0.0129290788339 0.4
0.41 0.549862628902 0.0126319655053 0.41
0.42 0.577217630694 0.0141836600974 0.42
0.43 0.60819008626 0.0158683479776 0.43
0.44 0.642132415681 0.0147846027893 0.44
0.45 0.674889012827 0.0178035152603 0.45
0.46 0.713520800876 0.0189286117871 0.46
0.47 0.765802633636 0.0219674485623 0.47
0.48 0.815340823388 0.0209862949033 0.48
0.49 0.872516270655 0.0262923925783 0.49
0.5 0.927026573572 0.0245144624757 0.5
