block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
111 6.92292000778e+19 1.16798440535e+18 7.0236808872e+19 1.2214796701e+18 7.10609226438e+19 1.16876260175e+18 
112 6.92305763142e+19 1.17035924173e+18 7.02481292094e+19 1.22235895371e+18 7.10814034739e+19 1.17016355072e+18 
113 6.92271759748e+19 1.17059203835e+18 7.02648333451e+19 1.21690842242e+18 7.10990409544e+19 1.16700801004e+18 
114 6.92315750328e+19 1.17209366119e+18 7.02802719296e+19 1.21761443575e+18 7.11166963924e+19 1.16471886096e+18 
115 6.92366143576e+19 1.17091283386e+18 7.0290614689e+19 1.22093704197e+18 7.1138615759e+19 1.16789348275e+18 
116 6.9243443807e+19 1.17555888527e+18 7.03002789336e+19 1.22464362783e+18 7.11569971202e+19 1.16686089597e+18 
117 6.92414360016e+19 1.17780073572e+18 7.03074461363e+19 1.22304590866e+18 7.11774375046e+19 1.16389388786e+18 
118 6.92467919492e+19 1.17553247142e+18 7.0317393733e+19 1.22371952793e+18 7.12031442648e+19 1.16380052421e+18 
119 6.92490629375e+19 1.17041620455e+18 7.03355540499e+19 1.22236533478e+18 7.1221582796e+19 1.16515277006e+18 
120 6.92527233207e+19 1.16746487357e+18 7.03492082517e+19 1.21834756722e+18 7.12386490231e+19 1.16750602277e+18 
121 6.92527307827e+19 1.16874832963e+18 7.03605004104e+19 1.21636063613e+18 7.12574995857e+19 1.17215995989e+18 
122 6.92520327402e+19 1.16820912115e+18 7.03670712201e+19 1.21939317286e+18 7.12753001868e+19 1.17616099166e+18 
123 6.92503937889e+19 1.17299721386e+18 7.03832623639e+19 1.22242697994e+18 7.12905492862e+19 1.17291485803e+18 
124 6.92472645329e+19 1.16887543847e+18 7.0394116536e+19 1.21481267348e+18 7.13073022856e+19 1.17636969271e+18 
125 6.92573812622e+19 1.16809493565e+18 7.04055043126e+19 1.21800070855e+18 7.13260391191e+19 1.17297151613e+18 
126 6.92610157757e+19 1.1636097761e+18 7.04184580748e+19 1.21237851841e+18 7.13449045156e+19 1.17706697926e+18 
127 6.92603313728e+19 1.16390241167e+18 7.04249087063e+19 1.20831212546e+18 7.13672684022e+19 1.18197306402e+18 
128 6.92568952647e+19 1.1615630305e+18 7.04352275701e+19 1.20916663155e+18 7.13842560986e+19 1.17717229425e+18 
129 6.92652912475e+19 1.15890060382e+18 7.04496387031e+19 1.20806679924e+18 7.14058903489e+19 1.17915911265e+18 
130 6.92656417913e+19 1.16045280223e+18 7.0463734572e+19 1.20846311005e+18 7.14288817738e+19 1.17864433978e+18 
131 6.92654320736e+19 1.16910439451e+18 7.04760387915e+19 1.20449547308e+18 7.14494486494e+19 1.17864455586e+18 
132 6.92667948331e+19 1.1704966339e+18 7.04918565917e+19 1.20437714772e+18 7.14710890412e+19 1.17978647133e+18 
133 6.92664556806e+19 1.17244297761e+18 7.0506241773e+19 1.20068228448e+18 7.14846927831e+19 1.1802546644e+18 
134 6.92665397055e+19 1.17833134398e+18 7.05169158345e+19 1.20154538729e+18 7.15021231692e+19 1.17954889479e+18 
135 6.92601098952e+19 1.17932856621e+18 7.05238610021e+19 1.20584067108e+18 7.15193426835e+19 1.1868675337e+18 
136 6.92610257315e+19 1.17503569131e+18 7.05386358243e+19 1.20476861793e+18 7.15354458962e+19 1.19001089804e+18 
137 6.92624400138e+19 1.17944734793e+18 7.05533885882e+19 1.20197781932e+18 7.15563614941e+19 1.18806390284e+18 
138 6.92633807176e+19 1.17580385699e+18 7.05667639753e+19 1.1991544632e+18 7.1578019781e+19 1.18837174148e+18 
139 6.9270729416e+19 1.17085463412e+18 7.05794185789e+19 1.19425276853e+18 7.15990072609e+19 1.19006648644e+18 
140 6.92677201412e+19 1.17402390988e+18 7.05918097114e+19 1.19413323123e+18 7.16220837667e+19 1.19084847252e+18 
141 6.9265967638e+19 1.17123609924e+18 7.06042780341e+19 1.19831901727e+18 7.16416331983e+19 1.18946178996e+18 
142 6.92629990401e+19 1.15665505081e+18 7.06166579777e+19 1.19721668405e+18 7.1657383075e+19 1.19070093991e+18 
143 6.92683012588e+19 1.15105740273e+18 7.06273327139e+19 1.19733525954e+18 7.16766328518e+19 1.19160960726e+18 
144 6.92751206485e+19 1.15507728975e+18 7.06346739699e+19 1.20397049802e+18 7.16997189876e+19 1.1914437504e+18 
145 6.92804167908e+19 1.14899174187e+18 7.06422613944e+19 1.2046394823e+18 7.17192247071e+19 1.18600491369e+18 
146 6.92744465605e+19 1.15730720356e+18 7.06501525534e+19 1.20274547116e+18 7.17384655043e+19 1.18551961363e+18 
