block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
119 6.90263803152e+19 1.1667750628e+18 6.99265503065e+19 1.14113218801e+18 7.01608510969e+19 1.20013542813e+18 
120 6.90219491237e+19 1.16571863543e+18 6.99431444043e+19 1.13384801991e+18 7.01985056711e+19 1.19529904914e+18 
121 6.90231643473e+19 1.15772708443e+18 6.99595369771e+19 1.13430251902e+18 7.0197850752e+19 1.20320458788e+18 
122 6.90271213317e+19 1.15354024226e+18 6.99694080046e+19 1.13290854467e+18 7.0186411152e+19 1.17514630943e+18 
123 6.90217429381e+19 1.15471968684e+18 6.99814140667e+19 1.13697708993e+18 7.02243111077e+19 1.17922931151e+18 
124 6.90218318304e+19 1.16091723825e+18 6.99964831892e+19 1.14013003303e+18 7.02242234187e+19 1.2030504324e+18 
125 6.90154376294e+19 1.16264314305e+18 7.0001568526e+19 1.13849629668e+18 7.02180404606e+19 1.20490235604e+18 
126 6.90119245858e+19 1.15562112668e+18 7.00173215138e+19 1.14105114569e+18 7.02159739725e+19 1.24423914048e+18 
127 6.90031257555e+19 1.15550710238e+18 7.00281698679e+19 1.13620206565e+18 7.02474424629e+19 1.17578995705e+18 
128 6.89983684317e+19 1.15301622122e+18 7.00295476065e+19 1.13771428671e+18 7.02560938242e+19 1.22072026529e+18 
129 6.89816780599e+19 1.1440750147e+18 7.00439559212e+19 1.1415299665e+18 7.0251957958e+19 1.20594295337e+18 
130 6.89783278041e+19 1.14628349823e+18 7.00555755341e+19 1.14197642423e+18 7.02882237997e+19 1.21301075296e+18 
131 6.89726505253e+19 1.15075218348e+18 7.00758273135e+19 1.14650078256e+18 7.02543513142e+19 1.2319532564e+18 
132 6.89745697664e+19 1.14573786226e+18 7.00907227685e+19 1.1376406402e+18 7.03012431309e+19 1.18740013831e+18 
133 6.89704931952e+19 1.14516782462e+18 7.01004397226e+19 1.14696667579e+18 7.02838383678e+19 1.24020829711e+18 
134 6.89766384788e+19 1.15052918509e+18 7.01094693478e+19 1.15557343561e+18 7.0333772693e+19 1.24693515304e+18 
135 6.8979640786e+19 1.14971938856e+18 7.0108704091e+19 1.15210109608e+18 7.03077643192e+19 1.22060071688e+18 
136 6.8981931392e+19 1.14632339305e+18 7.01171581372e+19 1.14723955661e+18 7.03668683584e+19 1.19462127713e+18 
137 6.89815224911e+19 1.14317115399e+18 7.01235781146e+19 1.14294381338e+18 7.03143172723e+19 1.26592178926e+18 
138 6.89780769629e+19 1.1397102133e+18 7.01345308416e+19 1.14387526126e+18 7.0340810345e+19 1.22898541675e+18 
139 6.89764755712e+19 1.14567203935e+18 7.01420378012e+19 1.14301004722e+18 7.03475828236e+19 1.21919108466e+18 
140 6.89788127587e+19 1.14580898195e+18 7.01478225449e+19 1.14159414421e+18 7.03459565423e+19 1.24825944994e+18 
141 6.8980348323e+19 1.13771863574e+18 7.01670794734e+19 1.14625491402e+18 7.03582765746e+19 1.26743212434e+18 
142 6.89725148047e+19 1.13346671558e+18 7.01647474001e+19 1.15173128608e+18 7.03793358445e+19 1.25572656463e+18 
143 6.89681035042e+19 1.13316814734e+18 7.01684379398e+19 1.14759800134e+18 7.0409784258e+19 1.19387665082e+18 
144 6.89640322568e+19 1.13229390869e+18 7.0174594157e+19 1.14770111755e+18 7.03733784669e+19 1.29893246536e+18 
145 6.89690951081e+19 1.13382454507e+18 7.01861752335e+19 1.14415737258e+18 7.03920904844e+19 1.26171072013e+18 
146 6.89586751158e+19 1.13595823633e+18 7.01959784452e+19 1.15787542475e+18 7.03850181613e+19 1.2807357785e+18 
147 6.89553881103e+19 1.14150552389e+18 7.0205426621e+19 1.14907055755e+18 7.04111663541e+19 1.22759422644e+18 
148 6.89634229127e+19 1.13943772436e+18 7.02225511586e+19 1.1491745912e+18 7.04212949373e+19 1.25936334993e+18 
149 6.89688985422e+19 1.14563193408e+18 7.02291461913e+19 1.15540456546e+18 7.04008783387e+19 1.2564709701e+18 
150 6.89678691318e+19 1.14548562126e+18 7.02340924996e+19 1.14409318725e+18 7.04075655125e+19 1.2888732668e+18 
151 6.89667314305e+19 1.13885187904e+18 7.0230770816e+19 1.15172556295e+18 7.04304415792e+19 1.25502828214e+18 
152 6.89681085259e+19 1.14111784583e+18 7.02335876837e+19 1.15821913083e+18 7.04668636211e+19 1.30266056195e+18 
153 6.89715532335e+19 1.14727231014e+18 7.02469442671e+19 1.15791374876e+18 7.04273035991e+19 1.29535807352e+18 
154 6.89600389663e+19 1.14475305149e+18 7.02497289404e+19 1.16133243151e+18 7.04697934688e+19 1.30267164753e+18 
155 6.89605783656e+19 1.13744972626e+18 7.02609412309e+19 1.15513229944e+18 7.04426847029e+19 1.2674118678e+18 
156 6.89578388153e+19 1.13580237427e+18 7.02669033086e+19 1.16430665538e+18 7.04685196083e+19 1.27778146481e+18 
157 6.89574742616e+19 1.13465973468e+18 7.0272054972e+19 1.16509228462e+18 7.04921991025e+19 1.26190068799e+18 
158 6.89591641585e+19 1.13603544237e+18 7.02721503107e+19 1.15240832188e+18 7.04881726747e+19 1.25073959754e+18 
