hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0996771719419 0.000800901708108 0.099834582211 0.000855010701633 0.0999812745269 0.000753010870175 0.1
0.01 0.100127030059 0.000760898140634 0.100093090574 0.000797766250296 0.100194681267 0.000725111017408 0.1
0.02 0.100516535673 0.00080127728623 0.100410171586 0.000711736219569 0.100483868244 0.000727089651838 0.1
0.03 0.100633577534 0.000795823739608 0.100659086787 0.000693443241752 0.100656229866 0.000709692747765 0.1
0.04 0.100993427341 0.000842784899466 0.101113229153 0.000751587404933 0.100829986718 0.000757327387025 0.1
0.05 0.101246146643 0.000711964112267 0.101125874159 0.000693287604698 0.101283564787 0.000808666438799 0.1
0.06 0.101465772485 0.000755969823067 0.101375029865 0.000832946675183 0.101303214574 0.000781286620079 0.1
0.07 0.101784025471 0.000758370664281 0.101737317362 0.00074601162228 0.101641854835 0.000822985181399 0.1
0.08 0.101795772103 0.000777499961875 0.102036834954 0.000702845382388 0.101913664824 0.000738043784692 0.1
0.09 0.102196728037 0.000736552748727 0.102227097666 0.000785637903876 0.102283409368 0.000845551511295 0.1
0.1 0.102502567095 0.000755191013758 0.102357597463 0.000757681441469 0.102423845135 0.00075990760839 0.1
0.11 0.102797566303 0.000918605591151 0.102543496761 0.000800951511988 0.102802528988 0.000737417803201 0.1
0.12 0.102939138511 0.000809217274862 0.103026479314 0.000834416391735 0.102915685655 0.00073209245208 0.1
0.13 0.103132456574 0.000761792401102 0.103205256433 0.000749932324412 0.103280200234 0.000766753968599 0.1
0.14 0.103495526931 0.000795920259159 0.103449411249 0.00070359849099 0.103510663727 0.000840905743496 0.1
0.15 0.103641200468 0.000768635822514 0.103781913621 0.000863577004864 0.103870737602 0.000772208122502 0.1
0.16 0.104050580159 0.000844258908224 0.104023784353 0.000820184846683 0.104065628922 0.00077224506231 0.1
0.17 0.104216602645 0.000873906049272 0.10446877332 0.000814738540484 0.1042387414 0.000806574687509 0.1
0.18 0.104741419653 0.000768050371165 0.104459958582 0.00076821238807 0.104658772823 0.000763176933488 0.1
0.19 0.104909202818 0.000707979191199 0.104799716083 0.000736215787505 0.104867865545 0.000809006613705 0.1
0.2 0.105155145954 0.000821007261361 0.105243929389 0.000839595531441 0.105093364955 0.000714177773332 0.1
0.21 0.105560101276 0.000827313072514 0.105512079769 0.000802889162809 0.105403802253 0.000878479046584 0.1
0.22 0.105577508504 0.000723609654161 0.105769456768 0.000762256388958 0.105771394175 0.000739587276928 0.1
0.23 0.10595042663 0.000815356054335 0.105900190941 0.000728115416251 0.106021969973 0.000842617533528 0.1
0.24 0.106209010871 0.000826201636086 0.106143038171 0.000705538399456 0.10620919498 0.000661632298248 0.1
0.25 0.106534149527 0.000799860177712 0.106682844574 0.000838705008167 0.106518103333 0.000763600704522 0.1
0.26 0.106773487032 0.000796055978648 0.106807450639 0.000815094568604 0.106962057728 0.00085187030978 0.1
0.27 0.107123421061 0.000789848361053 0.107163001243 0.000893958112944 0.107103160247 0.000755512084763 0.1
0.28 0.107411537673 0.00072185555369 0.107467075037 0.000866732815895 0.107440833334 0.000795674892216 0.1
0.29 0.10782600205 0.000870563225866 0.107780566981 0.000899594059707 0.107778535765 0.000849730109163 0.1
0.3 0.108013473875 0.000885205708557 0.107982281778 0.00073026292792 0.107960786362 0.000752216096631 0.1
0.31 0.108359550564 0.000891096987648 0.108229399153 0.000770950246687 0.108292240938 0.000703409129175 0.1
0.32 0.108684228464 0.000799483205157 0.108500205284 0.00078170377775 0.108756094758 0.000811675368481 0.1
0.33 0.108814962688 0.000929887375246 0.108929082709 0.000793598783921 0.108829538312 0.000785298964583 0.1
0.34 0.109262817847 0.000638806698139 0.109286044098 0.000920421730153 0.109268010377 0.00072666520765 0.1
0.35 0.109524318189 0.000865308329096 0.109463551791 0.000842231102276 0.10959066016 0.000752027842213 0.1
0.36 0.110031477822 0.000785991186841 0.109946695904 0.000840837782356 0.109745969449 0.000689977125017 0.1
0.37 0.110033157456 0.000796809718071 0.110098296031 0.000885519185089 0.110111149102 0.000843210621201 0.1
0.38 0.110444884379 0.000875562787246 0.110233260616 0.000945801841296 0.110307961571 0.000870261564422 0.1
0.39 0.110714267849 0.000818978134627 0.110652813045 0.000828167990706 0.110669155181 0.000825031359641 0.1
0.4 0.110930007612 0.00087553216613 0.110966943195 0.000877856043455 0.110877287335 0.000783561645345 0.1
0.41 0.111352906684 0.000789491904112 0.111336883094 0.000830374794593 0.111369131163 0.000769535662872 0.1
0.42 0.111649686332 0.000907645115744 0.111428193326 0.000868545859726 0.111633460132 0.000872836244236 0.1
0.43 0.111986915055 0.000920778404734 0.112107137851 0.000724249082852 0.111848320706 0.000834186924763 0.1
0.44 0.112250494996 0.000739053275816 0.112252830826 0.00077974422247 0.112109264175 0.000908215028916 0.1
0.45 0.112669010766 0.000923677267183 0.112360188604 0.000904233577076 0.112548427544 0.00087225837052 0.1
0.46 0.112943280569 0.00079562265121 0.112929255968 0.000965583351349 0.112945316041 0.000851934086883 0.1
0.47 0.113176456263 0.000848457632023 0.112957962612 0.00077818988533 0.11328015246 0.000911890307114 0.1
0.48 0.113475163005 0.000882583066399 0.113610784415 0.000948065651389 0.113505400213 0.000985045190328 0.1
0.49 0.113813630877 0.000887653682524 0.113858134645 0.000888669336474 0.113780071626 0.000812167366178 0.1
0.5 0.114211368348 0.00094178088443 0.114162318424 0.000920295931841 0.114112186617 0.000890188219561 0.1
