block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
98 3.04963454573e+21 2.32458044966e+20 3.25051079049e+21 2.89044207022e+20 3.33639071077e+21 3.43505496129e+20 
99 3.04821999265e+21 2.34136672293e+20 3.25035001526e+21 2.84907744642e+20 3.35190965472e+21 3.32638432782e+20 
100 3.04588957208e+21 2.2971496572e+20 3.25482267491e+21 2.84607215158e+20 3.34758970222e+21 3.46961956481e+20 
101 3.04659349669e+21 2.3342940774e+20 3.25454919434e+21 2.89759371017e+20 3.36234366277e+21 3.31456169634e+20 
102 3.04974993711e+21 2.33291328218e+20 3.26332737803e+21 2.88300662817e+20 3.35565196598e+21 3.34985881454e+20 
103 3.04804169119e+21 2.3694132218e+20 3.27103897071e+21 2.85830501894e+20 3.35906955565e+21 3.38717399649e+20 
104 3.04516081373e+21 2.33192724377e+20 3.26683057238e+21 2.85081304196e+20 3.36779716562e+21 3.45326187819e+20 
105 3.0440049719e+21 2.30591410889e+20 3.2703210062e+21 2.85206654104e+20 3.36148068251e+21 3.41437528354e+20 
106 3.04032699629e+21 2.30278800825e+20 3.26927240006e+21 2.9088454512e+20 3.36896848275e+21 3.41867266271e+20 
107 3.04050983609e+21 2.25778072261e+20 3.26678668614e+21 2.84101039932e+20 3.35907109903e+21 3.5063969051e+20 
108 3.03912285779e+21 2.25481026306e+20 3.27052727457e+21 2.80191777355e+20 3.36938094419e+21 3.27140320533e+20 
109 3.03649245567e+21 2.24292891788e+20 3.27099477339e+21 2.84336159425e+20 3.36654117625e+21 3.39607536424e+20 
110 3.03350498547e+21 2.19204998631e+20 3.27713784775e+21 2.82852612893e+20 3.37915923261e+21 3.4376209789e+20 
111 3.03425605158e+21 2.19428226006e+20 3.27693756323e+21 2.9076972433e+20 3.38969948199e+21 3.47325035787e+20 
112 3.04031006361e+21 2.1974257171e+20 3.28787686127e+21 2.83259646849e+20 3.38430270357e+21 3.33478389149e+20 
113 3.04412989427e+21 2.21462606206e+20 3.2914938694e+21 2.81079454323e+20 3.36583080266e+21 3.28015862475e+20 
114 3.04543872334e+21 2.2002511594e+20 3.29603022916e+21 2.78645584409e+20 3.39536414926e+21 3.45068086455e+20 
115 3.04421120193e+21 2.19109075864e+20 3.29757140875e+21 2.80559628349e+20 3.3870067562e+21 3.41717297801e+20 
116 3.04448044791e+21 2.14404826343e+20 3.30373175244e+21 2.76337247096e+20 3.39217412022e+21 3.29125350869e+20 
117 3.05152893795e+21 2.19120697809e+20 3.30533618009e+21 2.83166830302e+20 3.39367254527e+21 3.42262714925e+20 
118 3.05401292035e+21 2.19008853259e+20 3.30788264481e+21 2.80393104549e+20 3.38445641711e+21 3.3781750422e+20 
119 3.05410804147e+21 2.1917622015e+20 3.31661831883e+21 2.84825259992e+20 3.38277732369e+21 3.30750951081e+20 
120 3.05224397542e+21 2.18174871135e+20 3.31315786585e+21 2.76411830498e+20 3.40126110415e+21 3.36321366262e+20 
121 3.04551029131e+21 2.09333186678e+20 3.31110525838e+21 2.89361047961e+20 3.40150816181e+21 3.26753782728e+20 
122 3.04132961663e+21 2.06944586194e+20 3.31723264241e+21 2.83245939305e+20 3.39679014815e+21 3.26200239969e+20 
123 3.04232731684e+21 2.02527631296e+20 3.31293250149e+21 2.86671841336e+20 3.40983805243e+21 3.46194123553e+20 
124 3.04356680517e+21 2.03316261813e+20 3.31090557931e+21 2.86255082396e+20 3.40832749611e+21 3.33406200862e+20 
125 3.0435856059e+21 2.03138312545e+20 3.31738582279e+21 2.85663823698e+20 3.41617316613e+21 3.35541445668e+20 
126 3.0390011907e+21 2.07225833443e+20 3.32461730672e+21 2.88954218397e+20 3.40009989674e+21 3.2968475161e+20 
127 3.03958583336e+21 2.07883721012e+20 3.32614614728e+21 2.96194845687e+20 3.42571620298e+21 3.39069389311e+20 
128 3.04411017385e+21 2.09316398039e+20 3.33441757132e+21 2.92062943632e+20 3.41647625602e+21 3.37097289461e+20 
129 3.04162821857e+21 2.08135132036e+20 3.33421548025e+21 2.99758620874e+20 3.41588743979e+21 3.59017389794e+20 
130 3.04099070014e+21 2.06518712745e+20 3.33724785468e+21 2.99701353436e+20 3.41674383253e+21 3.465361109e+20 
131 3.04017904077e+21 2.07762628929e+20 3.33825039419e+21 3.06671314913e+20 3.42815145283e+21 3.33582986228e+20 
132 3.04148490529e+21 2.04931674016e+20 3.35055821816e+21 3.10178576119e+20 3.41792755552e+21 3.34398168007e+20 
133 3.04301596753e+21 2.04048177514e+20 3.34776394305e+21 3.04303743225e+20 3.43410340471e+21 3.45097076234e+20 
134 3.0409574453e+21 2.03859599613e+20 3.35203766942e+21 3.06295326615e+20 3.42348572836e+21 3.3228937246e+20 
135 3.04839402356e+21 2.14169369183e+20 3.35286764521e+21 2.99183218061e+20 3.42812495153e+21 3.55295053893e+20 
136 3.04753462765e+21 2.19100665714e+20 3.35199272614e+21 3.02543660552e+20 3.40696170654e+21 3.63181312987e+20 
137 3.04465970093e+21 2.17083350512e+20 3.34306213075e+21 2.95653189434e+20 3.4120709442e+21 3.53853294858e+20 
138 3.04803910518e+21 2.20015310528e+20 3.35341651491e+21 3.00774769066e+20 3.43011096287e+21 3.35286019198e+20 
139 3.04462796865e+21 2.25197176399e+20 3.34912295408e+21 3.01801990318e+20 3.44089538284e+21 3.51685764795e+20 
140 3.04250296416e+21 2.22595488598e+20 3.35302243579e+21 3.04211725448e+20 3.42963043423e+21 3.7391348053e+20 
141 3.04660706179e+21 2.292523865e+20 3.35230674053e+21 3.01826840413e+20 3.43232818854e+21 3.54703183333e+20 
142 3.04296999482e+21 2.25057853842e+20 3.35420876015e+21 3.01709123404e+20 3.43562882428e+21 3.47226499827e+20 
143 3.04610084039e+21 2.31920358525e+20 3.36193634156e+21 3.04350887984e+20 3.44785510144e+21 3.58835469032e+20 
144 3.05221003976e+21 2.30620478939e+20 3.36200199547e+21 3.03459255363e+20 3.43508405376e+21 3.53459085135e+20 
145 3.05441579681e+21 2.33087984194e+20 3.36833710433e+21 2.96068454673e+20 3.44452192964e+21 3.47111661953e+20 
146 3.05500577291e+21 2.31968939653e+20 3.37230402276e+21 2.94098532589e+20 3.4359384237e+21 3.60698228124e+20 
147 3.05436464726e+21 2.3013306481e+20 3.37628661979e+21 2.94348606465e+20 3.46662613682e+21 3.4749930607e+20 
148 3.05441831142e+21 2.23940868895e+20 3.37793372707e+21 2.9701069482e+20 3.44098892681e+21 3.52192259354e+20 
149 3.05172647805e+21 2.25502251261e+20 3.38616531896e+21 2.94932256224e+20 3.44262399316e+21 3.60021665396e+20 
150 3.05641842188e+21 2.26514233733e+20 3.38867036618e+21 2.99838503281e+20 3.45560406744e+21 3.63432806082e+20 
151 3.05766699846e+21 2.28454793704e+20 3.38377864488e+21 3.00185272028e+20 3.45048510711e+21 3.72746010957e+20 
152 3.057537904e+21 2.24954113283e+20 3.38526892963e+21 2.95839932797e+20 3.46098054392e+21 3.67638819031e+20 
153 3.05640334531e+21 2.25632214126e+20 3.39280664531e+21 2.98004098327e+20 3.46696092569e+21 3.59429921045e+20 
