block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
0 7.7595 8.3472594488 6.8885 7.68302916788 3.98016666667 4.05947841135 10.0
1 8.488 7.41150497537 6.702 7.4107483053 4.6245 4.00277782366 10.0
2 8.71483333333 8.590472725 6.56516666667 6.13996113587 4.864 5.55244176517 10.0
3 8.34966666667 8.33895409775 6.352 6.4502279374 5.6635 4.77033116426 10.0
4 10.4086666667 10.9428341545 6.60416666667 7.53001157407 4.93866666667 4.45158578486 10.0
5 9.33533333333 9.15365145114 5.92416666667 5.27429793906 5.654 5.16195006218 10.0
6 8.78466666667 9.1964587629 5.48266666667 4.65726130777 5.3915 4.93104986286 10.0
7 8.31466666667 7.62762933901 6.79083333333 7.03392508372 5.68033333333 5.27870900673 10.0
8 6.85083333333 6.43105804972 5.55716666667 6.00177485555 5.166 5.78952978325 10.0
9 7.83333333333 10.181537212 6.14133333333 5.38293212127 4.5885 5.22356609511 10.0
10 8.338 9.44327482039 6.7635 7.30996188431 5.04466666667 4.95650463757 10.0
11 8.65383333333 9.90299894392 6.57133333333 7.50049408743 4.274 4.72845542082 10.0
12 8.46133333333 8.99093922915 7.26083333333 8.83193648547 5.15933333333 4.83995140012 10.0
13 8.74183333333 8.61289101515 6.14483333333 5.78023341272 5.04733333333 5.1443872975 10.0
14 7.955 7.64619495058 6.84266666667 6.6637728386 4.178 3.7580734426 10.0
15 9.2735 8.93836925687 7.99966666667 9.35255401244 6.39116666667 7.31148960921 10.0
16 9.882 10.6285173733 5.59316666667 6.09408825329 5.12516666667 4.54468400992 10.0
17 8.60033333333 9.35093280552 7.06816666667 6.32809656084 4.43933333333 5.15261504265 10.0
18 8.22866666667 7.48744952867 7.775 7.12442843711 4.76266666667 4.58056529748 10.0
19 9.00416666667 8.75664521473 6.32683333333 6.04654855407 5.37266666667 4.83197252108 10.0
20 8.25766666667 6.55416001059 7.1885 6.87930337841 5.8285 6.55149359349 10.0
21 8.57216666667 8.42032925425 6.79266666667 6.74083959492 5.135 5.03775219937 10.0
22 9.484 8.53441852475 7.415 8.07581007289 5.206 5.33285024895 10.0
23 8.66933333333 8.21713478045 7.71966666667 8.13141110482 6.3335 5.69957088784 10.0
24 8.996 7.16743837706 5.88633333333 5.90577465988 4.90183333333 4.10156263921 10.0
25 10.8158333333 11.7923497741 6.93416666667 6.35963502403 6.27616666667 6.33009928613 10.0
26 7.9735 7.69221471323 6.49983333333 7.08190044134 4.49616666667 4.09484015086 10.0
27 8.716 10.2861759766 6.78183333333 5.84769664768 5.3255 4.79795005706 10.0
28 9.66766666667 8.12489993785 7.004 6.6341436356 5.5035 5.32642380287 10.0
29 8.4035 7.56492575237 7.02483333333 7.82368252842 5.6005 6.19266880854 10.0
30 10.1213333333 9.57845704346 6.80516666667 6.82982214467 4.309 4.37151983487 10.0
31 8.761 8.07458021613 8.05566666667 8.05730283656 5.16416666667 5.18055304587 10.0
32 8.313 8.96760391012 6.94533333333 6.81291790971 5.78733333333 6.06189790596 10.0
33 9.311 9.22284940906 5.851 5.70059685959 4.60533333333 5.12696026467 10.0
34 9.59483333333 8.50814044672 7.06133333333 5.93322372558 5.45316666667 5.36929164322 10.0
35 8.01733333333 7.36769446827 7.25066666667 6.5232536701 4.57566666667 4.79151125545 10.0
36 8.63266666667 9.83763745351 6.218 5.8319034819 5.41416666667 5.54911523228 10.0
37 9.0455 8.79878048842 6.57266666667 5.9469154096 4.67116666667 4.85211858367 10.0
38 8.50116666667 8.04512214361 5.84683333333 6.25136549306 4.85916666667 4.70150529972 10.0
39 8.63683333333 7.05530072396 7.096 7.49140919839 5.96366666667 5.871610786 10.0
40 9.5275 10.5077937675 6.31683333333 5.64440258378 4.50766666667 4.00746554709 10.0
41 10.4953333333 10.0964350364 6.79633333333 7.42623299901 4.41933333333 4.04014556943 10.0
42 10.2373333333 10.9129059986 6.56783333333 6.96055044718 4.72016666667 5.52693721443 10.0
43 8.22166666667 8.85670634165 6.43416666667 5.58163226574 4.462 4.45429635296 10.0
44 9.01466666667 8.95837853632 6.47 6.52442377192 4.842 4.44137333616 10.0
45 8.95416666667 8.90030441895 6.073 6.02594703484 5.37533333333 6.00481588209 10.0
46 9.42583333333 9.1346116426 8.47 8.58394431482 5.348 5.55056467598 10.0
47 8.58916666667 9.88776864363 6.93916666667 7.10098834083 4.563 4.47272821292 10.0
48 8.89966666667 8.07120223043 6.6195 6.37271268552 5.37383333333 6.03280027802 10.0
49 6.86783333333 7.40937178886 7.78283333333 8.00115111684 4.38683333333 3.62005777655 10.0
50 8.804 8.61485026632 6.32966666667 6.15206044075 4.7615 3.89711552519 10.0
51 8.42983333333 8.81252684629 6.96283333333 6.01108136648 4.53 4.16550183718 10.0
52 8.66683333333 8.28611606343 7.3245 6.52206871365 5.02783333333 5.05683643694 10.0
53 8.38183333333 7.34063049631 7.80133333333 7.15729103005 4.25816666667 4.53578456707 10.0
54 9.61783333333 10.1801174014 7.50583333333 6.23890721156 5.1045 4.9845081419 10.0
55 11.0463333333 11.5179846279 6.554 5.90908439984 5.205 5.38514494801 10.0
56 8.46816666667 8.03597366534 6.84116666667 6.65515024248 5.04466666667 5.25985259616 10.0
57 7.66583333333 7.04157825388 5.933 4.98411252548 5.91183333333 6.20897929302 10.0
58 9.758 9.67102846421 6.95983333333 7.24905668001 4.77283333333 4.61468950141 10.0
59 11.2193333333 10.4532468959 7.46716666667 6.8668561685 5.17966666667 6.68965145247 10.0
60 7.8635 7.33628603246 5.71816666667 5.19678377835 5.80266666667 6.14135196842 10.0
61 10.1918333333 9.1241223307 5.8395 5.41160104416 5.24533333333 5.3726504322 10.0
62 9.09933333333 10.2047619385 7.1745 7.42479908258 5.27316666667 5.4250667661 10.0
63 8.6735 7.5673623377 7.2815 6.74568746805 5.759 5.07203740566 10.0
64 8.5205 7.15955455435 7.39833333333 7.57614512797 5.37516666667 5.3045690447 10.0
65 7.47983333333 7.43492221248 7.88033333333 7.36403096891 4.94333333333 3.93084808491 10.0
66 9.09816666667 8.72356352231 8.26633333333 8.21253208348 5.16283333333 5.45126124805 10.0
67 8.59083333333 9.08950016197 5.934 6.14234976753 5.80266666667 6.05805649069 10.0
68 8.78583333333 8.32232051474 6.18966666667 6.17395370353 5.03583333333 4.65909467541 10.0
69 8.64183333333 8.09545980267 5.87483333333 5.5291532881 5.45366666667 5.05690264226 10.0
70 7.84133333333 7.52996882095 7.787 9.21558027955 5.2805 5.76648316423 10.0
71 8.83683333333 7.51839015533 7.29666666667 6.52348875645 5.00933333333 4.93735383469 10.0
72 8.28816666667 8.47730836967 6.59566666667 6.25059491391 5.03266666667 5.00293742604 10.0
73 10.2566666667 12.4506222513 6.09316666667 5.70440721187 5.14983333333 5.50885826798 10.0
74 9.98816666667 10.4330839414 7.4925 6.86189736273 5.93316666667 5.733064187 10.0
75 9.568 8.71437340133 5.65366666667 5.53914733711 5.1015 5.03208709461 10.0
76 8.09833333333 7.06776386922 6.387 7.46510682368 5.12666666667 4.69705699821 10.0
77 9.6 10.2053863774 5.67933333333 5.08371316614 5.11166666667 4.74140479652 10.0
78 9.74233333333 9.11086818037 5.91183333333 5.85723687938 4.87583333333 4.71894960946 10.0
79 10.1306666667 9.23751040294 7.23766666667 6.49168939662 5.80083333333 6.12064283797 10.0
80 7.89266666667 7.21031642086 6.22716666667 5.69120064222 5.20133333333 5.77233665377 10.0
81 8.97816666667 9.32628147138 7.12433333333 6.31485920491 4.43033333333 3.81219489125 10.0
82 7.67633333333 7.47950205562 7.31116666667 6.21220396344 4.81016666667 4.37691665635 10.0
83 8.796 8.91925978493 6.06366666667 5.28750591279 5.441 5.75294147951 10.0
84 8.1735 7.62884514888 6.91016666667 7.12180216542 4.39383333333 4.2810971173 10.0
85 7.97383333333 8.25991870252 7.51133333333 7.69299496656 5.78516666667 5.97410611398 10.0
86 7.81616666667 7.33715410125 7.00766666667 8.10331119564 4.8785 4.46747896532 10.0
87 9.87516666667 10.4067044349 7.60483333333 9.62869591234 3.892 4.30919654795 10.0
88 9.23316666667 9.43121103777 6.64583333333 6.02149408139 5.14 5.42752040786 10.0
89 8.85966666667 9.4188145574 6.8005 8.08226640897 5.5695 5.82684594261 10.0
90 10.8426666667 9.23297361513 6.99933333333 8.3548079704 5.184 5.09682249598 10.0
91 8.97316666667 8.78804456034 6.27766666667 5.75913053816 4.18983333333 4.17399481912 10.0
92 8.12983333333 8.65664847097 7.0415 6.89072181955 4.36666666667 4.55278364178 10.0
93 8.041 7.63828675526 4.66233333333 3.76516239874 4.8385 5.8479434633 10.0
