hash_rate 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00101399517091 0.000105395129817 0.001
0.02 0.0020263190448 0.000147708235713 0.002
0.03 0.00306282563726 0.000201416289536 0.003
0.04 0.00411752635469 0.000233055001728 0.004
0.05 0.00520874406968 0.000269367760844 0.005
0.06 0.00629499841258 0.000313028517118 0.006
0.07 0.00738995885307 0.000316984196922 0.007
0.08 0.00859813890571 0.00036883091972 0.008
0.09 0.00977297982156 0.000364914602227 0.009
0.1 0.0108982825631 0.0004041864093 0.01
0.11 0.0120700753085 0.000429299631184 0.011
0.12 0.0132802129936 0.000436201516115 0.012
0.13 0.0144801583707 0.000418533062049 0.013
0.14 0.0156904764676 0.000473335224877 0.014
0.15 0.0169555506795 0.000479911259171 0.015
0.16 0.0181896824534 0.000508385104841 0.016
0.17 0.0194201617237 0.000522799163036 0.017
0.18 0.0207789331388 0.000457720989882 0.018
0.19 0.0221359535417 0.000549777445597 0.019
0.2 0.02335175235 0.000481731643087 0.02
0.21 0.0247857879831 0.000629876802701 0.021
0.22 0.0260400228357 0.000474306352518 0.022
0.23 0.0275725491873 0.000587413441433 0.023
0.24 0.0288311225334 0.000596356158685 0.024
0.25 0.0303596088269 0.000572061453275 0.025
0.26 0.0317459122362 0.000651925942267 0.026
0.27 0.0332636267409 0.000663468043457 0.027
0.28 0.034728521155 0.000697343525105 0.028
0.29 0.0362437113135 0.000600832281474 0.029
0.3 0.0378599363918 0.000690099662934 0.03
0.31 0.0395705761721 0.00073416587031 0.031
0.32 0.0410692345253 0.000757111700597 0.032
0.33 0.0426554889952 0.000768151092746 0.033
0.34 0.0445396830741 0.000796687752323 0.034
0.35 0.0462310834166 0.000838824802112 0.035
0.36 0.0480978969334 0.000907974518602 0.036
0.37 0.0499598025043 0.000931127769564 0.037
0.38 0.0520470148679 0.00094140114575 0.038
0.39 0.0541901519851 0.00102728884481 0.039
0.4 0.0562563322512 0.000913289052075 0.04
0.41 0.0586587074924 0.00108014557355 0.041
0.42 0.0613953604524 0.00113280808972 0.042
0.43 0.0641656939593 0.0011663985284 0.043
0.44 0.0669705236901 0.00165882917061 0.044
0.45 0.0703661930267 0.00169706525598 0.045
0.46 0.0744086028962 0.00193604817548 0.046
0.47 0.0792335447244 0.00229022570891 0.047
0.48 0.0846780220899 0.00211362425585 0.048
0.49 0.0900515415632 0.00281937970405 0.049
0.5 0.0966198745851 0.00168216392929 0.05
