block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
0 0.0636394275548 0.224108015813 1.67394962536 6.43610711183 0.927500821772 1.90502600174 0.05 0.165 0.245
1 0.0968203331187 0.294118465037 0.673595488293 1.59252383829 0.845245516769 1.5242630389 0.05 0.165 0.245
2 0.0649403345132 0.122415056879 0.446340047157 0.6007381866 0.677219648446 0.65799016896 0.05 0.165 0.245
3 0.0662295305381 0.106077635537 0.400077668897 0.447502686207 0.63740681944 0.59558451872 0.05 0.165 0.245
4 0.0638998422536 0.0865266103334 0.343238080792 0.31006141958 0.603492423358 0.441297083061 0.05 0.165 0.245
5 0.0626059327536 0.0751720203396 0.344479688885 0.291869002399 0.545036098588 0.33676507824 0.05 0.165 0.245
6 0.0616589325173 0.0708918690843 0.324537297727 0.226294668364 0.514567828501 0.2813311299 0.05 0.165 0.245
7 0.0625639218458 0.0644402374126 0.314781461839 0.210895411788 0.508573443297 0.245619114847 0.05 0.165 0.245
8 0.0629899878965 0.0605153646911 0.307648588487 0.183478413379 0.519949865784 0.237303823506 0.05 0.165 0.245
9 0.0632375675572 0.0552673708243 0.300670796356 0.167140685576 0.513599575071 0.224759237498 0.05 0.165 0.245
10 0.0631020571088 0.0530060007161 0.291694305808 0.159339484945 0.491838848329 0.204594661129 0.05 0.165 0.245
11 0.0620357709207 0.0523200920607 0.294543492447 0.153828320852 0.493405309294 0.194084591464 0.05 0.165 0.245
12 0.0611947505384 0.0505347273142 0.285400599417 0.140521329515 0.493936293738 0.187785368959 0.05 0.165 0.245
13 0.0584001258037 0.048927435182 0.28054380036 0.132340272294 0.50076452159 0.181443037353 0.05 0.165 0.245
14 0.059441485428 0.0508605201911 0.277611388853 0.131818852744 0.500579863388 0.171111554538 0.05 0.165 0.245
15 0.0580608683125 0.0492044900259 0.27726749512 0.124333030139 0.499963894272 0.160421492065 0.05 0.165 0.245
16 0.0572875440168 0.045620772266 0.271594909525 0.118427077591 0.503702459252 0.159695674687 0.05 0.165 0.245
17 0.0558378108755 0.0432711071669 0.266665066991 0.10961311371 0.504662900532 0.154325457529 0.05 0.165 0.245
18 0.0546612719357 0.0412816999061 0.26663478357 0.104023810841 0.505178626383 0.152276148222 0.05 0.165 0.245
19 0.0547079694342 0.0396421350867 0.264550385561 0.0983247031506 0.503283073224 0.145601925785 0.05 0.165 0.245
20 0.0557258307639 0.0422087450164 0.263606695473 0.0963858636549 0.497656079918 0.145171476692 0.05 0.165 0.245
21 0.0544962597737 0.0401585491802 0.26246771513 0.0928590036499 0.491520581192 0.139077055341 0.05 0.165 0.245
22 0.05420242159 0.0406660529064 0.262406659129 0.0908036916114 0.492364360959 0.135995802977 0.05 0.165 0.245
23 0.0532719246072 0.0389258287237 0.264405950208 0.0912582576182 0.496396134391 0.132939520073 0.05 0.165 0.245
24 0.0530533117493 0.0385197896291 0.26383704937 0.0892880022496 0.493091873141 0.133192140212 0.05 0.165 0.245
25 0.0536210198204 0.0364880977646 0.263635126094 0.090113783679 0.491986903916 0.126926471171 0.05 0.165 0.245
26 0.0527595823269 0.0350426136343 0.261017788527 0.0807678195113 0.489122387561 0.121986456465 0.05 0.165 0.245
27 0.0535617594362 0.0344802893111 0.259787871929 0.0779002062772 0.487487972701 0.120046567197 0.05 0.165 0.245
28 0.053703926676 0.0342873043582 0.261421483662 0.0781710519065 0.488298471708 0.122276386636 0.05 0.165 0.245
29 0.0552815345968 0.0341192389074 0.260550698804 0.0762508056543 0.488664177173 0.122384020931 0.05 0.165 0.245
30 0.0555050568595 0.0330415916393 0.260797504257 0.078858709595 0.48699782248 0.1222471869 0.05 0.165 0.245
31 0.0550389905913 0.0330728920201 0.258840558106 0.0751967916714 0.490724456263 0.123816297184 0.05 0.165 0.245
32 0.055060988639 0.0331468681574 0.259167134309 0.0732910968273 0.488346444541 0.120714003959 0.05 0.165 0.245
33 0.0543695886267 0.0312924872938 0.259240960767 0.071988048827 0.488880424591 0.120589781693 0.05 0.165 0.245
34 0.0539209986802 0.0301032656674 0.257949723666 0.0707849150488 0.487709539299 0.115951184291 0.05 0.165 0.245
35 0.0538940723561 0.0294748213152 0.259513707348 0.0700351522485 0.489568590919 0.11808005175 0.05 0.165 0.245
36 0.0544662050693 0.0290102740251 0.260005800282 0.0691248930354 0.489656662162 0.117482698492 0.05 0.165 0.245
37 0.0539953188562 0.0281355343558 0.258731405772 0.0677692465548 0.487019117462 0.115080450635 0.05 0.165 0.245
38 0.0546193253044 0.026521218927 0.256694498173 0.0664709079157 0.490074589298 0.11798583205 0.05 0.165 0.245
39 0.0547690751899 0.0260388478866 0.258022265915 0.0669060764286 0.488489742553 0.114940078607 0.05 0.165 0.245
40 0.054706474927 0.0251068532549 0.255911257648 0.0645953224727 0.488295076199 0.114793025983 0.05 0.165 0.245
41 0.0556193187624 0.0253741038889 0.255030855153 0.0628466363952 0.490056196285 0.11445491341 0.05 0.165 0.245
42 0.0559622642392 0.025208471527 0.253367631276 0.0609950983145 0.488004047955 0.10975140989 0.05 0.165 0.245
43 0.0559379349822 0.0247809954518 0.253638684167 0.0600093626267 0.490649142564 0.107727155237 0.05 0.165 0.245
44 0.0556530556722 0.0241359205343 0.253302308805 0.0607122226464 0.491823685571 0.108285933056 0.05 0.165 0.245
45 0.0558270053888 0.0238761816686 0.251168192516 0.0585068734247 0.492428431239 0.105782195972 0.05 0.165 0.245
46 0.0557650722566 0.0234812963061 0.252768968213 0.0601850129052 0.494754633379 0.108566120105 0.05 0.165 0.245
47 0.0552330427613 0.0225935540981 0.252062647235 0.0595106726831 0.494136065159 0.107104406179 0.05 0.165 0.245
48 0.0550672333057 0.0222340564438 0.251578112304 0.0597482571034 0.494589084954 0.10238424181 0.05 0.165 0.245
49 0.0550623164994 0.02181844515 0.252116563642 0.0593130359575 0.493740589296 0.100607227265 0.05 0.165 0.245
50 0.0548874392161 0.0214037721699 0.250905800796 0.0589222005547 0.492732369877 0.0983167564939 0.05 0.165 0.245
51 0.055022787976 0.0203879150934 0.249999165346 0.057378891464 0.492066947083 0.0988011771277 0.05 0.165 0.245
52 0.0554063207881 0.0205594892896 0.248273398003 0.0555032573092 0.489202705736 0.0965518938221 0.05 0.165 0.245
53 0.0547578749408 0.0199653604906 0.248070942825 0.0548952176039 0.485708768346 0.0940384950599 0.05 0.165 0.245
54 0.054190241905 0.0196389556389 0.246774839172 0.0537162035829 0.486761982569 0.0932146317912 0.05 0.165 0.245
55 0.0541621435215 0.0195692196259 0.246929407093 0.0547240875337 0.487559293275 0.091323729115 0.05 0.165 0.245
56 0.0539398684775 0.0195115900367 0.247442658967 0.0545976144469 0.487382322531 0.0938273908233 0.05 0.165 0.245
57 0.0540718052051 0.0201578528758 0.24737865577 0.0546957954521 0.487486234449 0.0928687815965 0.05 0.165 0.245
58 0.0543210581639 0.0198465661002 0.247104990104 0.0522223418194 0.487489868381 0.091884489695 0.05 0.165 0.245
59 0.0545712516633 0.0195302582371 0.247190795096 0.0518435384595 0.489275135819 0.0908620464919 0.05 0.165 0.245
60 0.0545636228732 0.0191678985571 0.247377522801 0.0523455886441 0.491031187317 0.0905592912149 0.05 0.165 0.245
61 0.0544407798943 0.0188637558533 0.247522465555 0.0524060792112 0.490344954845 0.0904758866173 0.05 0.165 0.245
62 0.055036877918 0.0189480838787 0.24683581683 0.0511174173143 0.490817209556 0.088960091804 0.05 0.165 0.245
63 0.0552559202575 0.0192360583521 0.245925846649 0.0493965060336 0.490919896803 0.0873455599864 0.05 0.165 0.245
64 0.0549325729593 0.018892135077 0.246111116217 0.0499718146581 0.490942418182 0.0863872706504 0.05 0.165 0.245
65 0.054802981039 0.0189720897244 0.247387239991 0.0503916258469 0.489524094933 0.0846632946302 0.05 0.165 0.245
66 0.0550546985084 0.0186812486059 0.247212303292 0.050348182432 0.488902734701 0.0827853646412 0.05 0.165 0.245
67 0.054834633502 0.0187853769262 0.248279920632 0.050798644648 0.487193624551 0.0810661205024 0.05 0.165 0.245
68 0.0549810315472 0.0190568611046 0.248953886128 0.0513911030809 0.487192048916 0.0811633336716 0.05 0.165 0.245
69 0.0551707704845 0.0191398460556 0.248874396581 0.0509308158823 0.485964124586 0.0814680541892 0.05 0.165 0.245
70 0.0549612572755 0.0188685675885 0.248032185596 0.0499546811384 0.485879780759 0.080020454034 0.05 0.165 0.245
71 0.0550942679622 0.0187928457188 0.248546243544 0.048696847266 0.485376715656 0.0800211213815 0.05 0.165 0.245
72 0.0553820036194 0.0185667585887 0.248740977619 0.0487019229326 0.483320167176 0.0790716766655 0.05 0.165 0.245
73 0.0548935526974 0.0180759127165 0.247890123858 0.0473858718231 0.482901090789 0.0776434055252 0.05 0.165 0.245
74 0.0547930768423 0.0178310601845 0.247504604756 0.0462880163578 0.483703990432 0.0775894692987 0.05 0.165 0.245
75 0.0546189352086 0.017441190823 0.246763680175 0.0460174011909 0.481616207787 0.0771507722048 0.05 0.165 0.245
76 0.0544665269469 0.0170128154015 0.247596840342 0.0457798141027 0.481584766281 0.0765711898359 0.05 0.165 0.245
77 0.0543983346427 0.0165975039844 0.247920074789 0.0458420822748 0.481876966052 0.0761782036724 0.05 0.165 0.245
78 0.0546752870906 0.0164199114406 0.2485703775 0.0464860132478 0.481331921194 0.0762892536778 0.05 0.165 0.245
79 0.0544900745015 0.0161820946608 0.248657349613 0.0468881008668 0.480581202471 0.0752309744912 0.05 0.165 0.245
80 0.0548919844212 0.0166285231626 0.248294238882 0.0468803048026 0.481266183006 0.0741288604843 0.05 0.165 0.245
81 0.0546165106798 0.0160422917549 0.248828815531 0.0466226346175 0.481894589547 0.0724191376315 0.05 0.165 0.245
82 0.0550313094961 0.0163768977015 0.248547153327 0.0460299334443 0.483150494922 0.0718931444341 0.05 0.165 0.245
83 0.0552030830714 0.0160933642898 0.248859248804 0.0453985414005 0.482292984828 0.0713167985585 0.05 0.165 0.245
84 0.0550155170895 0.0155794393982 0.249608766067 0.0454020333372 0.482256177398 0.0705756945939 0.05 0.165 0.245
85 0.0548429529805 0.0155027002654 0.249613165016 0.0448973429331 0.481878466275 0.0717134110351 0.05 0.165 0.245
86 0.0549303866493 0.0153563913012 0.250488691461 0.0451069973607 0.481764117546 0.0707182340218 0.05 0.165 0.245
87 0.0552601877354 0.0154893157964 0.250311174944 0.0451517762667 0.482171181063 0.0710197012191 0.05 0.165 0.245
88 0.0554405172939 0.0155633431741 0.250077390292 0.0448073288537 0.481004269008 0.0702600661095 0.05 0.165 0.245
89 0.0552601901381 0.0152339662142 0.249599622645 0.0443792717037 0.481962202183 0.06938186473 0.05 0.165 0.245
90 0.0550080234619 0.0152504622031 0.248884028012 0.0442448663084 0.48094254602 0.0700749388243 0.05 0.165 0.245
91 0.054998175732 0.0150392386112 0.248903615656 0.0437529869831 0.480842655268 0.070373614202 0.05 0.165 0.245
92 0.0548493437501 0.0150587202287 0.249196364523 0.0434367557727 0.481099663487 0.0691484208507 0.05 0.165 0.245
93 0.0548396554053 0.0151938628086 0.248801601112 0.0434307105696 0.481026432813 0.0687745337716 0.05 0.165 0.245
94 0.0546976643993 0.0152585572086 0.248497325852 0.043358655302 0.480114928784 0.0684586818032 0.05 0.165 0.245
95 0.0546877813159 0.0149770486569 0.248339587508 0.043516621721 0.479751767136 0.0683727796702 0.05 0.165 0.245
96 0.0545450740179 0.0149950978523 0.248106866183 0.0439438611437 0.480228946358 0.0675964432427 0.05 0.165 0.245
97 0.054325228379 0.0151846058425 0.246935356161 0.0429635100227 0.479927620727 0.0683192784562 0.05 0.165 0.245
98 0.0544617601646 0.0151060227984 0.246422126684 0.0425708793084 0.479559453508 0.0685537084435 0.05 0.165 0.245
99 0.0544796237866 0.0148610550606 0.246588853872 0.0428567323253 0.480309389044 0.069249869171 0.05 0.165 0.245
100 0.0542169627989 0.014929609884 0.246278829487 0.0427702691083 0.480315715109 0.0682568407355 0.05 0.165 0.245
101 0.0540875280507 0.0150354240274 0.246194336508 0.042388729463 0.481763785038 0.0673183345533 0.05 0.165 0.245
102 0.0540863962977 0.0150994207245 0.246056840872 0.0422069980188 0.481026113273 0.067446523866 0.05 0.165 0.245
103 0.0542387175825 0.0149660016542 0.246113569214 0.042499916309 0.480911098138 0.067287507459 0.05 0.165 0.245
104 0.0540494410047 0.014865659413 0.2466385951 0.0421504451774 0.480391996352 0.0682583636177 0.05 0.165 0.245
105 0.0539828380181 0.0150017297716 0.245990256482 0.0415363829642 0.479386321708 0.0683944478027 0.05 0.165 0.245
106 0.0538297023369 0.0152170843626 0.245356934374 0.0408775420427 0.477951170434 0.0679927794647 0.05 0.165 0.245
107 0.0540298761064 0.0154952498882 0.245194663321 0.0401561702127 0.476613441462 0.0659596350905 0.05 0.165 0.245
108 0.0540442578217 0.0151061248179 0.245160269538 0.0404642797143 0.476842494865 0.0650814117408 0.05 0.165 0.245
109 0.05397678699 0.0148496676364 0.244550225386 0.0400537895818 0.476242897131 0.0635926371814 0.05 0.165 0.245
110 0.0540138142169 0.0147418625114 0.244097858358 0.0402924449084 0.476412627653 0.0636225292556 0.05 0.165 0.245
111 0.0537257229363 0.0146147221432 0.244255231063 0.0405950449485 0.476050786094 0.0644139309451 0.05 0.165 0.245
112 0.0537356391443 0.0145482378727 0.244510109649 0.041651691035 0.476553994423 0.0648286931699 0.05 0.165 0.245
113 0.0536275899445 0.01441001638 0.244261047222 0.0422599084258 0.476382986089 0.0645210506954 0.05 0.165 0.245
114 0.0535583636998 0.014159756866 0.244376747038 0.0417389594037 0.476202187268 0.0655675326975 0.05 0.165 0.245
115 0.0533448066404 0.014091333962 0.244693449083 0.0412300619101 0.477082223382 0.0666454023675 0.05 0.165 0.245
116 0.0536292881117 0.0144128830768 0.244984433662 0.0409771371878 0.476928465472 0.0661809267078 0.05 0.165 0.245
117 0.0536418701356 0.0141564762585 0.244549318246 0.0408892906127 0.476696873633 0.0658778069462 0.05 0.165 0.245
118 0.0536884223945 0.0140486298757 0.244841833776 0.0411522511352 0.475103105188 0.063972802241 0.05 0.165 0.245
119 0.0535457536213 0.0141460076411 0.245004235264 0.0407610169923 0.475282371097 0.063157934815 0.05 0.165 0.245
120 0.0535235253992 0.0141378390387 0.245516417531 0.040372090137 0.474700506959 0.0631870606929 0.05 0.165 0.245
121 0.0535581852119 0.0139912640096 0.246224076214 0.0404944812794 0.473354847492 0.0617646730485 0.05 0.165 0.245
122 0.0536720457729 0.0138441652931 0.246532156815 0.0406058813819 0.47154591795 0.0602556142389 0.05 0.165 0.245
123 0.053648921974 0.0135869788079 0.246428819786 0.0411385552925 0.471399208209 0.0596662952903 0.05 0.165 0.245
124 0.0537397586329 0.0136714053592 0.24682402317 0.0412229283304 0.471117630789 0.0602984299448 0.05 0.165 0.245
125 0.0538029532045 0.0137983608826 0.246979807636 0.0415122361904 0.471660280815 0.0596187536069 0.05 0.165 0.245
126 0.0539304651296 0.0140535010161 0.247067454455 0.0413678244358 0.471665995648 0.0594504293689 0.05 0.165 0.245
127 0.0542142685465 0.0139226361285 0.247133208672 0.0408698459682 0.470914792837 0.059737105173 0.05 0.165 0.245
128 0.0542643796838 0.0139253885563 0.247097709902 0.0407067243366 0.470871763837 0.0595906501832 0.05 0.165 0.245
129 0.0543800467692 0.0136866077484 0.247228268949 0.0405784633468 0.470680281955 0.0598438816177 0.05 0.165 0.245
130 0.0545096289215 0.0136036097676 0.246541786117 0.0410149580313 0.470424744346 0.0595960178383 0.05 0.165 0.245
131 0.0546009543377 0.0137717299198 0.246237934017 0.0410528493244 0.469536396162 0.0585031223113 0.05 0.165 0.245
132 0.0546359019909 0.0136132651884 0.24624727757 0.0402801542225 0.469121102336 0.058239973069 0.05 0.165 0.245
133 0.05480363534 0.0133167081495 0.246415351848 0.0402828991859 0.46919001415 0.0571607449877 0.05 0.165 0.245
134 0.0547823927926 0.0130613123181 0.245765446977 0.0402759350911 0.469620233158 0.0571233158248 0.05 0.165 0.245
135 0.0549951712349 0.013104545903 0.246163474053 0.0399552867478 0.468775805408 0.0574797806817 0.05 0.165 0.245
136 0.0548963942583 0.0129424691598 0.24596095738 0.0397670095412 0.468674802477 0.0570344799699 0.05 0.165 0.245
137 0.0550144861024 0.0130175219186 0.245652011298 0.039097280596 0.46832974754 0.0561407941162 0.05 0.165 0.245
138 0.0549044640192 0.0127513558466 0.245616131538 0.0392999658654 0.467357125588 0.0559298331208 0.05 0.165 0.245
139 0.0551255420414 0.0128961260778 0.245532624048 0.0388270362003 0.466999429254 0.0551938981125 0.05 0.165 0.245
140 0.0552099279748 0.0128126839732 0.246172935439 0.038922109258 0.467098939437 0.055126914169 0.05 0.165 0.245
141 0.0553096263583 0.0126317687042 0.245851746501 0.0390491356076 0.467799743716 0.0551039381616 0.05 0.165 0.245
142 0.0553704765536 0.0125480961679 0.245554045023 0.0390630608005 0.466583047026 0.054347036226 0.05 0.165 0.245
143 0.0554448007901 0.0125670022969 0.245540626662 0.0386414723711 0.466659372416 0.0547198943763 0.05 0.165 0.245
144 0.0555671440049 0.0124773803372 0.245041731534 0.0387571979741 0.466293167243 0.0545855298066 0.05 0.165 0.245
145 0.0554869314773 0.012474091936 0.244683063318 0.038192728303 0.466096475605 0.0546736569955 0.05 0.165 0.245
146 0.0554353660829 0.0124360332646 0.244841655395 0.0385071361584 0.465884717211 0.0542955233497 0.05 0.165 0.245
147 0.0555207540603 0.0125999850336 0.244887392222 0.038705993816 0.465428970735 0.0547008584533 0.05 0.165 0.245
148 0.0553906780987 0.0123457236313 0.244918893544 0.0387076773295 0.464872045941 0.0545336946908 0.05 0.165 0.245
149 0.0554448331362 0.0123447698818 0.245087837078 0.0389975759697 0.464562877063 0.0551172820227 0.05 0.165 0.245
150 0.0555437967886 0.0124365406243 0.244484325819 0.0385028405615 0.464851072394 0.0548861674522 0.05 0.165 0.245
151 0.0556282859605 0.0124680927702 0.244619005826 0.0379076457052 0.464686646573 0.054169784889 0.05 0.165 0.245
152 0.0556264260126 0.0123194629239 0.244864512043 0.0373357047797 0.464444708339 0.05438496549 0.05 0.165 0.245
153 0.0557441819527 0.0123522972076 0.244376059626 0.0366394929701 0.463504490513 0.0532139338907 0.05 0.165 0.245
154 0.0557871048976 0.0122345937171 0.244744478675 0.0366017467593 0.463368216471 0.0535120175992 0.05 0.165 0.245
