hash_rate 0.0_avg 0.0_stddev expected_honest
0.0 0.0999141602866 0.000748338656731 0.1
0.01 0.100162238908 0.000793270920937 0.1
0.02 0.100501879304 0.000876381695199 0.1
0.03 0.100696691868 0.000687866104607 0.1
0.04 0.10097439121 0.000876181067861 0.1
0.05 0.101121147574 0.000679840468231 0.1
0.06 0.101325774903 0.000790058639519 0.1
0.07 0.10174152124 0.000675493741867 0.1
0.08 0.101902017913 0.000797390983305 0.1
0.09 0.10213465614 0.000777982058548 0.1
0.1 0.102605911876 0.000709666800471 0.1
0.11 0.102698164284 0.000785678109762 0.1
0.12 0.103124102678 0.000857611285159 0.1
0.13 0.103314340166 0.000920211525405 0.1
0.14 0.103367367689 0.000759892971868 0.1
0.15 0.103738442088 0.000802983784977 0.1
0.16 0.10415922828 0.000734864681428 0.1
0.17 0.104237029598 0.000800644550599 0.1
0.18 0.10466205999 0.00086540531568 0.1
0.19 0.104866952435 0.000694878082062 0.1
0.2 0.105064774129 0.000797244574468 0.1
0.21 0.105418674359 0.000859500495273 0.1
0.22 0.10574202417 0.00074391581958 0.1
0.23 0.106076571872 0.000877731964816 0.1
0.24 0.106232240964 0.000687467682783 0.1
0.25 0.106518455283 0.000748040067294 0.1
0.26 0.106994364612 0.000840197970352 0.1
0.27 0.107204541741 0.000791176699019 0.1
0.28 0.107458679215 0.000762073476768 0.1
0.29 0.107676963667 0.000816835287287 0.1
0.3 0.10796174028 0.000835766422641 0.1
0.31 0.108281432102 0.000771501240308 0.1
0.32 0.108592171661 0.000924886569618 0.1
0.33 0.108809576932 0.000757834682276 0.1
0.34 0.109144378472 0.000874827279607 0.1
0.35 0.109526988248 0.000697075082079 0.1
0.36 0.109645921036 0.000707761799872 0.1
0.37 0.110143264617 0.000816507830249 0.1
0.38 0.110418312031 0.000889372260162 0.1
0.39 0.110785498885 0.000908361697943 0.1
0.4 0.111008330322 0.000916953368921 0.1
0.41 0.111337947781 0.000753754881247 0.1
0.42 0.111622102508 0.000868064413916 0.1
0.43 0.111901175563 0.000777523919407 0.1
0.44 0.112250169219 0.000822236167994 0.1
0.45 0.112489338926 0.00085479124235 0.1
0.46 0.113041751407 0.000875429405931 0.1
0.47 0.113261545238 0.000917848714299 0.1
0.48 0.11356353232 0.000846503075051 0.1
0.49 0.113798011396 0.000797497194366 0.1
0.5 0.114243879601 0.000993056244507 0.1
