block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
20 6.0135768357e+20 2.43097085665e+19 6.02525160656e+20 2.38422690725e+19 6.04776825437e+20 2.45555875302e+19 
21 6.01543197204e+20 2.4042317658e+19 6.02589482767e+20 2.38584497536e+19 6.04430514279e+20 2.46803466784e+19 
22 6.0164416447e+20 2.43221695107e+19 6.0248573919e+20 2.37878913711e+19 6.04323121981e+20 2.45711580065e+19 
23 6.01615487018e+20 2.43764102396e+19 6.02208840717e+20 2.37831543231e+19 6.04710883043e+20 2.4791296716e+19 
24 6.01568775289e+20 2.42968037444e+19 6.0222711518e+20 2.37288349209e+19 6.04829709658e+20 2.46753017187e+19 
25 6.01589430051e+20 2.40498382553e+19 6.0245187256e+20 2.38739634631e+19 6.04494120802e+20 2.53129732194e+19 
26 6.01655991737e+20 2.37745448498e+19 6.02337965898e+20 2.38107455307e+19 6.04658000882e+20 2.50251352462e+19 
27 6.01701369985e+20 2.37212240486e+19 6.02190281353e+20 2.36445798245e+19 6.04541805912e+20 2.51512333232e+19 
28 6.01933944945e+20 2.37029784201e+19 6.02283150265e+20 2.40478516709e+19 6.04551529358e+20 2.50910265178e+19 
29 6.01578500069e+20 2.35307622815e+19 6.022861968e+20 2.39907849447e+19 6.04572579148e+20 2.49936899759e+19 
30 6.01532224351e+20 2.34984226324e+19 6.02365261319e+20 2.40206208899e+19 6.04944332526e+20 2.53543805514e+19 
31 6.01518609395e+20 2.36224470832e+19 6.0229955656e+20 2.39248519613e+19 6.04744303598e+20 2.52448330226e+19 
32 6.01240169402e+20 2.37433988778e+19 6.02232345947e+20 2.37603618286e+19 6.04898616388e+20 2.558994158e+19 
33 6.00926911725e+20 2.37355922738e+19 6.02335272987e+20 2.37931427403e+19 6.04954030272e+20 2.55333863495e+19 
34 6.00890780079e+20 2.3843656289e+19 6.02163617042e+20 2.37543019193e+19 6.05200905314e+20 2.54567426385e+19 
35 6.01093300233e+20 2.37914584767e+19 6.02170855757e+20 2.36390184787e+19 6.04817405238e+20 2.54159714613e+19 
36 6.01063926414e+20 2.3728567882e+19 6.02154056693e+20 2.37335326521e+19 6.04984832491e+20 2.53357283386e+19 
37 6.00971428843e+20 2.35574369887e+19 6.02367826052e+20 2.39823228105e+19 6.05119861777e+20 2.5320396107e+19 
38 6.00971649382e+20 2.36256709854e+19 6.02322137327e+20 2.37887825332e+19 6.05373553823e+20 2.53205603988e+19 
39 6.0081575852e+20 2.37535928901e+19 6.02318100525e+20 2.37744706626e+19 6.05419304481e+20 2.54993992436e+19 
40 6.01080525111e+20 2.3821839954e+19 6.02466848004e+20 2.38321353378e+19 6.05637469655e+20 2.55266229723e+19 
41 6.01118872523e+20 2.36423616051e+19 6.02328671001e+20 2.38888369382e+19 6.05618628624e+20 2.56573220085e+19 
42 6.01073944624e+20 2.343910763e+19 6.02433858334e+20 2.39045059214e+19 6.05659430111e+20 2.56200978713e+19 
43 6.01109808533e+20 2.3325043169e+19 6.0220892654e+20 2.36266811204e+19 6.05502871617e+20 2.56506168742e+19 
44 6.00904955275e+20 2.33174089358e+19 6.02291208988e+20 2.35151448595e+19 6.05327644262e+20 2.52850985753e+19 
45 6.0089701613e+20 2.32511017353e+19 6.02125142889e+20 2.35053497431e+19 6.05722133357e+20 2.53619246658e+19 
