hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01 0.00962251712449 0.00105248218841 0.00999150983466 0.00109664748077 0.00991785986699 0.00106018811074 0.01
0.02 0.0199416366608 0.0014556205353 0.0198311545639 0.00145927894378 0.0198503869079 0.00147987403768 0.02
0.03 0.0301046344945 0.00194871825133 0.0299216696181 0.00187508323406 0.0301925250691 0.0016406885802 0.03
0.04 0.0402608518327 0.00227264246329 0.0398936402083 0.00210210868415 0.040334563385 0.00246466255648 0.04
0.05 0.0501140770515 0.00215515439002 0.0498816863439 0.00252217707109 0.0498916597554 0.0025015617147 0.05
0.06 0.059876321008 0.00264663458684 0.059925019608 0.00245463258296 0.0596929216982 0.00247341495148 0.06
0.07 0.0695637554742 0.00291945691549 0.0705619309087 0.00285949276768 0.0701227567476 0.00249804287261 0.07
0.08 0.0797711907523 0.00275294382797 0.0800542354239 0.00295651794566 0.0798241089707 0.0023885498238 0.08
0.09 0.0895092852832 0.00280054879048 0.0899259914315 0.00315467707651 0.0909295320472 0.00323800624717 0.09
0.1 0.0999735929507 0.00348070056419 0.0998683495639 0.00321788546838 0.100796875605 0.0038133995016 0.1
0.11 0.110126717295 0.00312867599928 0.109560862498 0.00333995473296 0.110184043812 0.0030498495866 0.11
0.12 0.119722400047 0.00387979463486 0.120018105801 0.00386612778119 0.119635077701 0.00395852952461 0.12
0.13 0.129705022081 0.00347267736363 0.130131949597 0.00342363120522 0.12986603387 0.00310433661891 0.13
0.14 0.140374546896 0.00394489929873 0.140125659127 0.00371552205963 0.140009065272 0.00372462805841 0.14
0.15 0.149935838425 0.00385845930167 0.149700494947 0.00400517729288 0.149798962866 0.0035918032604 0.15
0.16 0.15934044907 0.00366182498943 0.159899551023 0.00371561674578 0.160225882178 0.00409209127914 0.16
0.17 0.170082256406 0.0042005585069 0.170220313386 0.00449420515651 0.170135649312 0.00370037512404 0.17
0.18 0.180090854906 0.00431847228872 0.180161034996 0.00389632636384 0.180110955651 0.00392666828098 0.18
0.19 0.190605480977 0.00472209792088 0.190523082319 0.0041325186585 0.189685959686 0.00420663084862 0.19
0.2 0.200440075357 0.0042295893908 0.200194972659 0.00423373804 0.200247548616 0.00379199970455 0.2
0.21 0.209302624023 0.00455988922003 0.210318310896 0.00434003926335 0.209594179189 0.00533467685296 0.21
0.22 0.220134586784 0.00429175672031 0.220532389627 0.00459196883652 0.219841703412 0.00461508691243 0.22
0.23 0.22968489792 0.00496006677444 0.22998847329 0.00490587754811 0.230761858556 0.00456188521262 0.23
0.24 0.240335623675 0.00477451469167 0.240141062452 0.00485283789244 0.239532345194 0.0042278172329 0.24
0.25 0.250367274476 0.0042371838695 0.250917647946 0.00406829455423 0.250676854919 0.00477310201774 0.25
0.26 0.261092172278 0.00462155688225 0.260368577548 0.00468998035902 0.259406541414 0.00486569833095 0.26
0.27 0.269487777549 0.00512327150485 0.270444955645 0.00528674495387 0.27015609471 0.00453592092417 0.27
0.28 0.280018742204 0.00423025894955 0.279969915504 0.00502435232374 0.278939895431 0.00498490586414 0.28
0.29 0.290770071785 0.00564037361814 0.290541116322 0.00409654288642 0.290238264015 0.00499503029036 0.29
0.3 0.299677707489 0.00518163633273 0.300161520271 0.0045940194399 0.300009943106 0.00443032237595 0.3
0.31 0.310217137873 0.00495356951089 0.310243638826 0.00487569116822 0.310059873715 0.0048055639877 0.31
0.32 0.319528161278 0.00402186645236 0.319107989004 0.00514856480401 0.32051170354 0.00440027628861 0.32
0.33 0.329544603568 0.00501737181957 0.329869761185 0.00475983705453 0.330028241018 0.00493939713445 0.33
0.34 0.340786935824 0.00461429802225 0.33883067577 0.00531553484179 0.34050812242 0.00515905723672 0.34
0.35 0.349493839695 0.00525620770189 0.35059402188 0.00497839597546 0.350204965956 0.00518332088123 0.35
0.36 0.360413977675 0.00604563716732 0.36073882302 0.00518267031841 0.360016020647 0.00502602162558 0.36
0.37 0.370249625811 0.00558520637129 0.370674866335 0.00572443867939 0.370678727345 0.00465990997998 0.37
0.38 0.380624238626 0.00559668971392 0.379849094862 0.00488777626038 0.380102688733 0.00539902505842 0.38
0.39 0.391066498321 0.00478528301863 0.391262116839 0.0057546111742 0.390043431608 0.00546011430423 0.39
0.4 0.40066140771 0.00581118863682 0.399990368486 0.00447560970488 0.399921906616 0.00482513806621 0.4
0.41 0.410227225946 0.00521161058946 0.411254420982 0.00496331317024 0.410952796416 0.00578074636452 0.41
0.42 0.420642946092 0.00512837017554 0.420505317579 0.00510649398149 0.420270957148 0.00519265947216 0.42
0.43 0.431210612023 0.00643106896887 0.430091531795 0.00555720371159 0.431813153882 0.00547630534045 0.43
0.44 0.440071723916 0.00554852471318 0.440835202216 0.00501283949055 0.440407943587 0.00463364390956 0.44
0.45 0.450502271432 0.00512947191533 0.450986620145 0.00596147949524 0.450731968745 0.00525696933363 0.45
0.46 0.461350102231 0.00519904345552 0.460788034932 0.00558274932522 0.460722984435 0.0052175462316 0.46
0.47 0.471175278941 0.00517122181312 0.470467113105 0.00579577327398 0.472167136899 0.0053961643553 0.47
0.48 0.481049230216 0.00496692603969 0.480104180318 0.00536805089239 0.48069769764 0.00535320673631 0.48
0.49 0.491385136097 0.00522347196065 0.490339513308 0.00517755678035 0.490940080532 0.00552063575303 0.49
0.5 0.501178609474 0.0054269490154 0.500921312855 0.00509261088717 0.500282247798 0.00553469598101 0.5
