hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.000521606366926 8.28877382653e-05 0.001
0.02 0.00106163989967 0.000135491609756 0.002
0.03 0.00173210746684 0.000152377604848 0.003
0.04 0.00235832188968 0.000173509448087 0.004
0.05 0.00304757885968 0.000236800831996 0.005
0.06 0.00379466958029 0.00021508228987 0.006
0.07 0.00454507030977 0.000272747588996 0.007
0.08 0.00538882617332 0.000303927706166 0.008
0.09 0.00622524318492 0.000307721344784 0.009
0.1 0.00706699736715 0.000326182908396 0.01
0.11 0.00802795855464 0.000337489889871 0.011
0.12 0.00898039741175 0.000432300457126 0.012
0.13 0.009872940009 0.00042393532551 0.013
0.14 0.0109430783949 0.000458889669064 0.014
0.15 0.0119319813087 0.00042082064224 0.015
0.16 0.0129907603406 0.000431329322388 0.016
0.17 0.0141243663566 0.000510873887336 0.017
0.18 0.0152326251548 0.000525370582562 0.018
0.19 0.0162739258368 0.0005572776071 0.019
0.2 0.0174817125667 0.000556504282732 0.02
0.21 0.0187225849197 0.00055629631535 0.021
0.22 0.0199067034817 0.000684525462494 0.022
0.23 0.021078213117 0.000595976447174 0.023
0.24 0.0224027659687 0.000571825318438 0.024
0.25 0.023562508968 0.000673955794324 0.025
0.26 0.024999184731 0.000606018121532 0.026
0.27 0.026347620255 0.000628812306836 0.027
0.28 0.0277742419626 0.000719519830198 0.028
0.29 0.0291472701971 0.000688498613893 0.029
0.3 0.0305848025356 0.000776625703166 0.03
0.31 0.0321017483256 0.000728786808992 0.031
0.32 0.0335752614641 0.00081696670215 0.032
0.33 0.0351513396391 0.00083454474894 0.033
0.34 0.0367320126757 0.000797550300048 0.034
0.35 0.0383547939781 0.000825238959499 0.035
0.36 0.0400407498907 0.000891251487744 0.036
0.37 0.0417432260464 0.000952874842489 0.037
0.38 0.0436756542634 0.000987078716438 0.038
0.39 0.0454009758231 0.00100046631883 0.039
0.4 0.0476702511076 0.00119202309599 0.04
0.41 0.049530190073 0.00119100521486 0.041
0.42 0.051801826746 0.00116987134896 0.042
0.43 0.0540214881949 0.00120374934521 0.043
0.44 0.0566898794317 0.00131288393577 0.044
0.45 0.0594963350527 0.00149261244896 0.045
0.46 0.0622388996874 0.00150253550064 0.046
0.47 0.0657271624565 0.00187393803085 0.047
0.48 0.0700284611321 0.00205494634161 0.048
0.49 0.0746524402394 0.00229076332245 0.049
0.5 0.0790938860629 0.00183701196282 0.05
