hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01 0.000208326255971 0.000143546233346 0.0025756753831 0.000408645367292 0.00506430993061 0.000531982693724 0.005
0.02 0.000797240665211 0.000299771326388 0.00552231522941 0.000634885421769 0.0100661519477 0.000759290004038 0.01
0.03 0.00166982823832 0.000462782020301 0.00855783574781 0.000685596916902 0.0154250472542 0.000921931619606 0.015
0.04 0.00310655600293 0.000594415423233 0.0119718124449 0.00092354757018 0.0207040380233 0.00123285507897 0.02
0.05 0.00471456422603 0.000839849821684 0.0155085294642 0.00112440637622 0.0259888632874 0.00120856456592 0.025
0.06 0.00667197116873 0.000863426915827 0.0190695300669 0.00113971949049 0.0316804773072 0.00132370660596 0.03
0.07 0.00895081139005 0.000960228131662 0.0229393281282 0.00114779087144 0.0372486179073 0.00154606545022 0.035
0.08 0.0113291387812 0.00117485337485 0.0270350332651 0.00159629727203 0.0428161879144 0.00169472928086 0.04
0.09 0.0145496753118 0.0013386228597 0.0312934711135 0.00142576255509 0.0487071308529 0.0016604641769 0.045
0.1 0.0175580876445 0.00153425840908 0.0360024177473 0.00186127977855 0.0543141227647 0.00180890424903 0.05
0.11 0.0209718050122 0.0015069921013 0.0408905339185 0.00192922772574 0.0604399556116 0.00198718812712 0.055
0.12 0.0248386564223 0.00187511161672 0.0461715525582 0.00231528984042 0.0665600647661 0.00169837871692 0.06
0.13 0.0297176541628 0.00167089473824 0.0511827202388 0.00204120297042 0.0723848162442 0.00199817941315 0.065
0.14 0.0332424572093 0.00195561235362 0.0564412865224 0.00235340736203 0.0789214404979 0.00207133597104 0.07
0.15 0.037906116398 0.00206987931523 0.0617511177155 0.00203505431808 0.0852196420081 0.00228291491168 0.075
0.16 0.0427150272697 0.00241603485816 0.0674216094288 0.00231512717862 0.0911224396003 0.00234918575813 0.08
0.17 0.0480710903892 0.00242056303019 0.0729481902414 0.00298463001003 0.0976429450431 0.0025045336093 0.085
0.18 0.0532878214704 0.0025503344428 0.0785051333648 0.00239556367804 0.104546411925 0.00257723443949 0.09
0.19 0.0585874612503 0.00250084945765 0.0849770206254 0.00246387223481 0.110856354297 0.00267123616028 0.095
0.2 0.0645362830221 0.00280694248555 0.0910851667484 0.00299736806818 0.117854842804 0.00302264914784 0.1
0.21 0.0706081856411 0.00315525475002 0.0974734900282 0.00292077710525 0.12464206307 0.00308443667292 0.105
0.22 0.0773636811521 0.00260449044752 0.10435898991 0.00310014334691 0.131393845142 0.00332914145321 0.11
0.23 0.0843551861141 0.00305891644826 0.11130292368 0.00279929875567 0.13865969338 0.00303235230362 0.115
0.24 0.0904392541543 0.00315604509012 0.118418452788 0.00280118465865 0.145516925268 0.00277382848452 0.12
0.25 0.0971925186325 0.00363501587879 0.125449832113 0.00328128682959 0.152633693409 0.00349724490599 0.125
0.26 0.104920390888 0.00314387152661 0.132512754915 0.00341229962803 0.160101947431 0.00303128481087 0.13
0.27 0.111973646025 0.00352240829987 0.139764381305 0.00330700749629 0.167015627798 0.00325235404608 0.135
0.28 0.119942494305 0.00395278429669 0.147862222565 0.00363897690092 0.174805415341 0.00350776612167 0.14
0.29 0.128814647426 0.00386502681819 0.156606227219 0.00358981815738 0.18349951974 0.00304393912027 0.145
0.3 0.13610777127 0.00426875486162 0.163733979884 0.00393698903814 0.190369193585 0.00360536218957 0.15
0.31 0.14567430623 0.00404930574608 0.172829933927 0.00388549086891 0.199388748864 0.00451089097831 0.155
0.32 0.154560662903 0.00415894967713 0.180823994794 0.00392769565354 0.207185332739 0.00363303746909 0.16
0.33 0.163583220228 0.00468638244355 0.18983745981 0.00406686752974 0.215826979909 0.00379987342972 0.165
0.34 0.172709964153 0.00431028703327 0.199585195318 0.00418929619823 0.225286905997 0.00414569539958 0.17
0.35 0.183071263835 0.00468675570348 0.209282369126 0.00489085613585 0.233833762712 0.00360866932437 0.175
0.36 0.194659416804 0.00560405224718 0.218607183092 0.00465262821262 0.243862833929 0.00437677130795 0.18
0.37 0.205260346931 0.00578280933806 0.228938418437 0.0050620574516 0.252357388586 0.00493185252135 0.185
0.38 0.218193549586 0.00532351496582 0.240888322971 0.00509095238815 0.262631804374 0.00447044152596 0.19
0.39 0.230299626756 0.00595944125629 0.251964352737 0.00592503886739 0.273671879597 0.00486382879985 0.195
0.4 0.241403410871 0.00661014899221 0.263962570046 0.00552353524373 0.284369928868 0.00515230336866 0.2
0.41 0.256287142446 0.00730494994216 0.276023381676 0.00618859821837 0.297088792551 0.00500877906751 0.205
0.42 0.271856420813 0.00756877738639 0.290859985984 0.00617560093924 0.309935275643 0.00638047676885 0.21
0.43 0.288175653332 0.00766170810362 0.305882117915 0.00729280529449 0.322671044727 0.00591466023972 0.215
0.44 0.30743196584 0.0082076148615 0.324054827606 0.00855218949581 0.339827514494 0.00761877026879 0.22
0.45 0.324498643167 0.00947601854473 0.341657051918 0.00854554082384 0.354844215602 0.00847864115782 0.225
0.46 0.346315579562 0.00981638487703 0.362406694342 0.00940205919842 0.374859976802 0.00954601171861 0.23
0.47 0.371999740565 0.0113210529325 0.387310920376 0.0124171704558 0.396072358942 0.00987566965497 0.235
0.48 0.399056448301 0.0122317419844 0.415256792491 0.0133395175033 0.421236377455 0.0110553394291 0.24
0.49 0.425698971045 0.0106156721024 0.449837860919 0.0162784158213 0.451947025394 0.0136862030614 0.245
0.5 0.454283422127 0.0106739353781 0.482592020895 0.0129229828693 0.485773331834 0.00977289251678 0.25
