hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.000520412828379 9.0234135281e-05 0.001
0.02 0.00110112858032 0.000129387798522 0.002
0.03 0.00173040233672 0.000145160817043 0.003
0.04 0.00239740742237 0.000178924980974 0.004
0.05 0.00307103021039 0.000177098978827 0.005
0.06 0.00382028280465 0.000252711856868 0.006
0.07 0.00462625376576 0.000256239516891 0.007
0.08 0.00545890016043 0.000333848443814 0.008
0.09 0.00628991624486 0.000330317102099 0.009
0.1 0.0073152884432 0.000402884310224 0.01
0.11 0.00818952979625 0.000327443586478 0.011
0.12 0.00908150397602 0.000418009989643 0.012
0.13 0.0101708511186 0.000400859127763 0.013
0.14 0.011160286303 0.000474326753854 0.014
0.15 0.012305394434 0.000473765311606 0.015
0.16 0.0133821856067 0.000480679751906 0.016
0.17 0.0145836591809 0.000466304728799 0.017
0.18 0.0158216372232 0.000485618878616 0.018
0.19 0.0169271945185 0.000492571763467 0.019
0.2 0.0182990004406 0.00056648211044 0.02
0.21 0.0193806148416 0.000595018959321 0.021
0.22 0.0207976584964 0.0006701454172 0.022
0.23 0.0221090247682 0.000619464300363 0.023
0.24 0.0236007428752 0.000607266065845 0.024
0.25 0.0250645966334 0.000660416320903 0.025
0.26 0.0263798161472 0.000664393893827 0.026
0.27 0.0280134177289 0.000724334167627 0.027
0.28 0.0294213270957 0.000717569762318 0.028
0.29 0.030955626503 0.000765617897071 0.029
0.3 0.0325666746375 0.000678119306145 0.03
0.31 0.0342089322321 0.000733951095874 0.031
0.32 0.0359908438511 0.000755767797906 0.032
0.33 0.0378768856086 0.000979830686577 0.033
0.34 0.0395672933986 0.000884180472369 0.034
0.35 0.0415850093966 0.000931653490202 0.035
0.36 0.043429466018 0.000877368425824 0.036
0.37 0.0456694772348 0.00103820283606 0.037
0.38 0.0476437021002 0.00109406910499 0.038
0.39 0.0500303409253 0.00121902483325 0.039
0.4 0.0524394939581 0.0012281174161 0.04
0.41 0.0548917509109 0.00114173139976 0.041
0.42 0.0576189791433 0.00118728697599 0.042
0.43 0.0606360467284 0.00148181110922 0.043
0.44 0.0639961237193 0.00166852324669 0.044
0.45 0.0673881156752 0.0015484278241 0.045
0.46 0.0716130844636 0.00177091135681 0.046
0.47 0.0763955099721 0.0020432461987 0.047
0.48 0.081968072323 0.00260416576068 0.048
0.49 0.0877955351706 0.00240356266566 0.049
0.5 0.0931985478931 0.00233555278764 0.05
