hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.00753224206349 0.000981720011789 0.01
0.02 0.0155865575397 0.00145968403581 0.02
0.03 0.0235007440476 0.00153304056048 0.03
0.04 0.032150297619 0.00198386500006 0.04
0.05 0.0404675099206 0.00213812519209 0.05
0.06 0.0492026289683 0.00239774115343 0.06
0.07 0.0581200396825 0.00291979471341 0.07
0.08 0.0672507440476 0.00263531862318 0.08
0.09 0.0762338789683 0.00326804441997 0.09
0.1 0.086365327381 0.00351449846876 0.1
0.11 0.095794890873 0.00351830840873 0.11
0.12 0.105884176587 0.00383300387495 0.12
0.13 0.115815972222 0.003758026501 0.13
0.14 0.125235615079 0.00419152328671 0.14
0.15 0.137154017857 0.00419570348011 0.15
0.16 0.146515376984 0.0042777346106 0.16
0.17 0.158225446429 0.00509400256828 0.17
0.18 0.168235367063 0.00505299626461 0.18
0.19 0.179833829365 0.0044169941948 0.19
0.2 0.191117311508 0.00440875875385 0.2
0.21 0.202351190476 0.00520665364071 0.21
0.22 0.214041418651 0.00613756495439 0.22
0.23 0.226407490079 0.00592483849326 0.23
0.24 0.237972470238 0.00528793150409 0.24
0.25 0.249978918651 0.00594501484427 0.25
0.26 0.263566468254 0.00640085196424 0.26
0.27 0.274773065476 0.00583525152934 0.27
0.28 0.28878844246 0.00652397951864 0.28
0.29 0.300654761905 0.00596545150597 0.29
0.3 0.313989335317 0.00645145244193 0.3
0.31 0.326248759921 0.00633076378002 0.31
0.32 0.340023561508 0.00600808854167 0.32
0.33 0.353506944444 0.00697705019041 0.33
0.34 0.367967509921 0.00745543088307 0.34
0.35 0.38384672619 0.00804069258086 0.35
0.36 0.39824280754 0.00736398878203 0.36
0.37 0.414182787698 0.00788833686506 0.37
0.38 0.430054563492 0.00723925833093 0.38
0.39 0.446753472222 0.00792180286068 0.39
0.4 0.462787698413 0.00863333386001 0.4
0.41 0.479841269841 0.0100737092921 0.41
0.42 0.50033234127 0.0113342016596 0.42
0.43 0.519029017857 0.0107490115846 0.43
0.44 0.540946180556 0.012448429032 0.44
0.45 0.565770089286 0.0128038738517 0.45
0.46 0.589191468254 0.0129082328975 0.46
0.47 0.619311755952 0.0163908252256 0.47
0.48 0.649851190476 0.0198537674554 0.48
0.49 0.68404389881 0.0184587107302 0.49
0.5 0.720177331349 0.014187467177 0.5
