hash_rate 0.0_avg 0.0_stddev 0.5_avg 0.5_stddev 1.0_avg 1.0_stddev expected_honest
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01 3.8680287472e-05 2.87507155425e-05 0.000520412828379 9.0234135281e-05 0.00100615053767 0.000118725916715 0.001
0.02 0.000171015693249 6.11346182877e-05 0.00110112858032 0.000129387798522 0.00202388411246 0.000160028457656 0.002
0.03 0.00034862170997 0.000102201638084 0.00173040233672 0.000145160817043 0.00309463096601 0.000197168226589 0.003
0.04 0.000610515961485 0.000127621584116 0.00239740742237 0.000178924980974 0.00410442256969 0.000224674079004 0.004
0.05 0.00096441660502 0.000151835042955 0.00307103021039 0.000177098978827 0.00521750538661 0.000238898430489 0.005
0.06 0.00133597880215 0.000199879981685 0.00382028280465 0.000252711856868 0.00633802686939 0.000295657803693 0.006
0.07 0.00183183042166 0.000207945201057 0.00462625376576 0.000256239516891 0.00747173802686 0.00033003573104 0.007
0.08 0.00231717658911 0.000264039159833 0.00545890016043 0.000333848443814 0.00856388922754 0.00035255541104 0.008
0.09 0.00289671405249 0.000283760226455 0.00628991624486 0.000330317102099 0.00971261667569 0.000326074486004 0.009
0.1 0.00355321221129 0.00027740334833 0.0073152884432 0.000402884310224 0.0108998200634 0.000411688598711 0.01
0.11 0.0042062830115 0.000329150350806 0.00818952979625 0.000327443586478 0.01212433645 0.000373079349985 0.011
0.12 0.00507427157005 0.000371328811396 0.00908150397602 0.000418009989643 0.0132844328908 0.000451259681583 0.012
0.13 0.00577473103331 0.000375245245223 0.0101708511186 0.000400859127763 0.0144900351183 0.000441791729529 0.013
0.14 0.00672049542782 0.000414080449152 0.011160286303 0.000474326753854 0.0156197395059 0.000429099706691 0.014
0.15 0.0075024797035 0.000428279067702 0.012305394434 0.000473765311606 0.0170326361638 0.00052285600525 0.015
0.16 0.00853388049248 0.000396061897792 0.0133821856067 0.000480679751906 0.018236574906 0.000506644285338 0.016
0.17 0.00969341467619 0.000483519514908 0.0145836591809 0.000466304728799 0.0196351770574 0.00050054190037 0.017
0.18 0.0105725361413 0.000479935534433 0.0158216372232 0.000485618878616 0.020819971201 0.000448314615365 0.018
0.19 0.0117300786957 0.000548581646568 0.0169271945185 0.000492571763467 0.0221918144229 0.000489055959069 0.019
0.2 0.0129795027173 0.000610505344432 0.0182990004406 0.00056648211044 0.0234582479702 0.000538689499705 0.02
0.21 0.0141243557173 0.000544495889301 0.0193806148416 0.000595018959321 0.0247844509808 0.000606407635353 0.021
0.22 0.0153645562771 0.000676030506936 0.0207976584964 0.0006701454172 0.0262234345415 0.000596137865161 0.022
0.23 0.0166034406825 0.000578738257297 0.0221090247682 0.000619464300363 0.0275465894432 0.000644266483729 0.023
0.24 0.0179677321861 0.000677536687052 0.0236007428752 0.000607266065845 0.028940195221 0.000560451726417 0.024
0.25 0.0194072702835 0.000698642295778 0.0250645966334 0.000660416320903 0.0303497342005 0.000636465998722 0.025
0.26 0.0208578876411 0.000714102965868 0.0263798161472 0.000664393893827 0.0318178323863 0.000762382932862 0.026
0.27 0.0222299101258 0.000714777901709 0.0280134177289 0.000724334167627 0.0333757841623 0.000715436845114 0.027
0.28 0.0239231752247 0.000770973871312 0.0294213270957 0.000717569762318 0.0348703086122 0.000706477983727 0.028
0.29 0.0255679094029 0.000705601891338 0.030955626503 0.000765617897071 0.0363664425325 0.000690374371925 0.029
0.3 0.0272633714967 0.00082792956259 0.0325666746375 0.000678119306145 0.0379161031174 0.000728623132194 0.03
0.31 0.0289830435616 0.00074759409352 0.0342089322321 0.000733951095874 0.039648428916 0.000691965776642 0.031
0.32 0.0307261107119 0.000932867484814 0.0359908438511 0.000755767797906 0.041261991685 0.000735749934794 0.032
0.33 0.0326214638995 0.000881887890524 0.0378768856086 0.000979830686577 0.0429843478182 0.000692463752491 0.033
0.34 0.0346447362919 0.000981347190603 0.0395672933986 0.000884180472369 0.0447243976255 0.000845788663519 0.034
