block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
0 0.416175155594 1.42456607065 1.34796207105 2.56179277131 1.76062129072 2.98374442876 0.4 1.32 1.96
1 0.583431751461 1.47648291729 1.71284687032 2.52988943135 2.66089122482 3.00174852449 0.4 1.32 1.96
2 0.423306784366 1.29799691035 1.23171752782 1.70921095805 2.5753347437 2.80706327676 0.4 1.32 1.96
3 0.261245864003 0.819387569601 1.18780233111 1.46046279627 2.42433902146 2.52027151695 0.4 1.32 1.96
4 0.29097267954 0.712438009372 1.2692965302 1.23660610149 2.36496623114 2.33598508677 0.4 1.32 1.96
5 0.328920844692 0.668138562467 1.20569602776 1.07380906475 2.20473334951 1.70131174628 0.4 1.32 1.96
6 0.329116508267 0.673891116452 1.11984263368 0.947964308532 2.04205598468 1.37853881224 0.4 1.32 1.96
7 0.285723092837 0.645228214958 1.13080917267 0.894584333655 1.97276755725 1.1626060435 0.4 1.32 1.96
8 0.248969408072 0.643225523736 1.16615082993 0.878699395266 1.92514160057 1.10981085013 0.4 1.32 1.96
9 0.253603945315 0.63467859255 1.11233918268 0.842629742463 1.87245851022 1.05387141185 0.4 1.32 1.96
10 0.263036178357 0.551129584442 1.12074403886 0.815383092138 1.85656725919 0.974454677643 0.4 1.32 1.96
11 0.245383607714 0.488437245194 1.16318008195 0.773430856991 1.90438321085 0.973579435355 0.4 1.32 1.96
12 0.199578694721 0.428308479557 1.13441771524 0.724273305755 1.83771538463 0.899978026014 0.4 1.32 1.96
13 0.223621537128 0.374659894595 1.12081728897 0.704840908376 1.87443160528 0.883333526053 0.4 1.32 1.96
14 0.232940625991 0.378616119874 1.11644723832 0.681006050093 1.89075143508 0.839808742834 0.4 1.32 1.96
15 0.234388752093 0.377509497876 1.10785767017 0.67988120182 1.88044844935 0.82595708882 0.4 1.32 1.96
16 0.211177385871 0.317540044844 1.11437490387 0.662731965026 1.89338417275 0.837708828126 0.4 1.32 1.96
17 0.201552060878 0.295414324137 1.08271802588 0.641535650665 1.88851106167 0.780740501685 0.4 1.32 1.96
18 0.203793088679 0.281733936673 1.07666067462 0.626099598782 1.90366249844 0.748287137666 0.4 1.32 1.96
19 0.196516384676 0.274678512828 1.08082400129 0.583957645031 1.8943412974 0.75968278004 0.4 1.32 1.96
20 0.194291605443 0.275113723224 1.06096756987 0.568710928137 1.89811290843 0.737777138068 0.4 1.32 1.96
