hash_rate 0.5_avg 0.5_stddev expected_honest
0.0 0.0 0.0 0.0
0.01 0.000752063548774 9.75259453377e-05 0.001
0.02 0.00155665702921 0.000146573606842 0.002
0.03 0.00234561734059 0.000157273688353 0.003
0.04 0.00320629855075 0.000201250535771 0.004
0.05 0.00403772908864 0.000219547451467 0.005
0.06 0.00490992558099 0.00024046094018 0.006
0.07 0.0057916693421 0.000297475526389 0.007
0.08 0.00669210141496 0.000260947918426 0.008
0.09 0.00758750937356 0.000331036950377 0.009
0.1 0.00859022719222 0.000358926497875 0.01
0.11 0.00953182427742 0.000352887695257 0.011
0.12 0.0105134702335 0.000378131393907 0.012
0.13 0.0114976550938 0.000395088913825 0.013
0.14 0.0124247699296 0.000415381061437 0.014
0.15 0.0135863411152 0.00043191396902 0.015
0.16 0.0145017728432 0.000413837202237 0.016
0.17 0.0156637452163 0.00052310737425 0.017
0.18 0.0166332877645 0.000494517558939 0.018
0.19 0.017743515616 0.000460542256968 0.019
0.2 0.0188324120509 0.000457231778163 0.02
0.21 0.0198956770785 0.000537098356727 0.021
0.22 0.0210573208395 0.000623160965136 0.022
0.23 0.022253539 0.000599869827786 0.023
0.24 0.0233404711204 0.000549051759861 0.024
0.25 0.0245302118007 0.000607415040585 0.025
0.26 0.0257839283574 0.000625715195474 0.026
0.27 0.0267862688071 0.000536118011603 0.027
0.28 0.0281141682221 0.000643008432073 0.028
0.29 0.0292623200392 0.000611174217938 0.029
0.3 0.0304993740182 0.000638423935034 0.03
0.31 0.031697790099 0.000648401190892 0.031
0.32 0.0328888698153 0.000588049404218 0.032
0.33 0.0341009531313 0.00066744080723 0.033
0.34 0.0354238303081 0.000730477119056 0.034
0.35 0.0368156283209 0.000795142555863 0.035
0.36 0.0381109860255 0.000748065999937 0.036
0.37 0.0394677026042 0.000765415848173 0.037
0.38 0.0408167557754 0.000720595268583 0.038
0.39 0.0422188909862 0.000753424214472 0.039
0.4 0.0434649834794 0.000797133662243 0.04
0.41 0.0448561348674 0.000886085027595 0.041
0.42 0.0465275756623 0.000965632153823 0.042
0.43 0.0479046230204 0.000917045858762 0.043
0.44 0.0494401215488 0.000994987158341 0.044
0.45 0.0509776120041 0.00101551390788 0.045
0.46 0.0526918251961 0.000944835506486 0.046
0.47 0.0543727716778 0.00114020681522 0.047
0.48 0.0560606284606 0.00111032916024 0.048
0.49 0.0577552222126 0.00112669913348 0.049
0.5 0.0597338882179 0.00103588708015 0.05
